CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
55445	78919	15	0.9058	50.016
50568	54158	15	0.9158	26.016
168183	185799	15	0.9308	27.995
34612	65843	15	0.9254	50.016
39380	77665	15	0.9995	0.036
33933	59561	15	0.882	-50.016
44659	88232	15	0.84	0.036
39380	117527	15	0.9492	21.985
39380	54629	15	0.9663	-28.031
61156	168183	15	0.9298	19.970
33933	54629	15	0.8749	-76.032
42417	54629	15	0.9669	-28.031
33818	168183	15	0.9647	-28.030
33818	42417	15	0.9488	-48.001
52768	78919	15	0.9606	21.985
75330	92923	15	0.8172	0.000
39380	52768	15	0.9805	-0.000
34612	61156	15	0.947	52.032
78919	121390	15	0.959	54.046
52768	117527	15	0.961	21.985
44659	65843	15	0.886	-2.016
42417	65843	15	0.9386	-2.016
33933	174105	15	0.9038	-26.016
33818	59561	15	0.9507	-50.016
61156	88232	15	0.9576	0.036
35508	65843	15	0.9624	24.000
78919	168183	15	0.9476	-2.015
50568	55445	15	0.9494	26.016
61156	121390	15	0.9352	76.031
55445	121390	15	0.8907	104.062
33818	52768	15	0.9306	-48.001
52768	77665	15	0.9782	0.036
34612	50568	15	0.9315	-2.016
109818	170275	15	0.9989	-0.057
33818	39380	15	0.9482	-48.000
121390	185799	15	0.9382	-28.066
33818	78919	15	0.9311	-26.016
34612	39380	15	0.9459	52.032
34612	55445	15	0.9297	24.001
42417	121390	15	0.9464	76.031
33933	185799	15	0.9641	-0.035
117527	185799	15	0.9442	25.980
44659	77665	15	0.8467	0.036
35508	103937	15	0.9134	0.073
50568	54629	15	0.8724	26.016
42417	88232	15	0.9865	0.036
34612	121390	15	0.879	128.063
35508	119311	15	0.9264	0.073
34612	52768	15	0.9263	52.032
39380	78919	15	0.948	21.985
52768	185799	15	0.9419	47.965
61156	117527	15	0.9262	21.985
42417	117527	15	0.9501	21.985
65843	168183	15	0.9048	21.986
42417	185799	15	0.9371	47.965
55445	117527	15	0.9064	50.016
42417	61156	15	0.9644	0.000
33933	50749	15	0.8997	-76.031
39380	140997	15	0.9527	0.036
52768	140997	15	0.9698	0.036
65843	121390	15	0.9102	78.047
55445	168183	15	0.8853	48.001
88232	288383	15	0.9828	-26.016
33818	65843	15	0.9306	-50.016
77665	288383	15	0.9905	-26.016
33818	54629	15	0.9505	-76.032
61156	77665	15	0.9633	0.036
52768	88232	15	0.9635	0.036
39380	168183	15	0.9361	19.970
88232	140997	15	0.9351	0.000
33818	61156	15	0.9432	-48.000
54158	65843	15	0.9481	26.015
50568	117527	15	0.8985	76.032
54158	121390	15	0.8969	104.062
33933	51308	15	0.9284	-14.014
33818	117527	15	0.9323	-26.016
54158	117527	15	0.9109	50.016
61156	65843	15	0.9671	-2.016
34612	35508	15	0.9255	26.016
52768	59561	15	0.9795	-2.016
78919	185799	15	0.942	25.980
42417	52768	15	0.9802	0.000
54158	59561	15	0.9026	26.015
44659	59561	15	0.8543	-2.016
55445	61156	15	0.9566	28.031
39380	61156	15	0.9639	0.000
33933	168183	15	0.8781	-28.030
140997	288383	15	0.9467	-26.016
33933	121390	15	0.8768	28.031
65843	78919	15	0.8983	24.001
44659	54629	15	0.8546	-28.031
35508	55445	15	0.9599	-2.015
34612	117527	15	0.923	74.016
52768	121390	15	0.9587	76.031
119311	288383	15	0.9812	-0.036
33818	35508	15	0.9226	-74.016
35508	59561	15	0.9099	24.000
78919	117527	15	0.9999	-0.000
117527	121390	15	0.9598	54.047
42417	59561	15	0.9689	-2.016
77665	88232	15	0.9835	0.000
33818	185799	15	0.9433	-0.035
33818	33933	15	0.9176	0.000
42417	140997	15	0.9527	0.036
34612	59561	15	0.9017	50.016
55445	59561	15	0.8975	26.015
39380	59561	15	0.968	-2.016
34612	42417	15	0.9459	52.032
35508	54158	15	0.974	-2.015
117527	168183	15	0.9484	-2.014
39380	88232	15	0.9853	0.036
185799	269518	15	0.9246	-14.016
33818	54158	15	0.9184	-76.031
34612	54158	15	0.9467	24.001
52768	61156	15	0.9485	0.000
42417	77665	15	0.9996	0.036
35508	54629	15	0.9063	-2.016
35508	61156	15	0.9733	26.016
65843	117527	15	0.8997	24.000
170275	174105	15	0.8015	2.016
54158	55445	15	0.9832	0.000
221373	221631	16	0.9995	-0.000
100890	112869	16	0.9529	-0.000
100964	101307	16	0.7299	-0.000
101307	101487	16	0.769	0.000
36392	38200	16	0.7489	0.000
44514	112843	16	0.8174	45.057
100964	101015	16	0.7515	-0.000
36185	112843	16	0.7232	13.979
37250	101015	16	0.8386	-2.016
44514	100890	16	0.7038	45.057
101015	101487	16	0.8259	0.000
44514	101015	16	0.8031	45.057
36878	37250	16	0.709	15.995
36392	71084	16	0.7011	-0.000
104190	104234	16	0.9952	0.000
37250	112843	16	0.8328	-2.016
101015	113432	16	0.8371	2.016
38200	100890	16	0.7065	13.979
104190	112843	16	0.8226	45.057
39042	101307	16	0.9136	0.000
100890	102063	16	0.8825	-14.015
38018	101307	16	0.7249	-2.016
37250	38200	16	0.709	-15.995
101487	102063	16	0.7255	-14.015
221373	237418	16	0.7924	168.223
41843	101015	16	0.7594	45.057
39042	112843	16	0.9124	0.000
39042	104190	16	0.8301	-45.057
100964	113063	16	0.8108	0.000
101015	112843	16	0.9591	0.000
44514	101487	16	0.7886	45.057
36185	70132	16	0.7231	0.000
36185	36878	16	0.7376	0.000
101487	112843	16	0.7748	-0.000
41843	44514	16	0.8561	-0.000
37250	112869	16	0.7692	-2.016
112869	114993	16	0.7323	-14.015
104234	113063	16	0.7058	45.057
101307	112843	16	0.9485	-0.000
101015	101307	16	0.9742	0.000
37250	104821	16	0.7154	-18.047
113063	114993	16	0.7931	-14.016
112843	113432	16	0.83	2.016
104190	113063	16	0.7225	45.057
44514	113063	16	0.743	45.057
100890	101015	16	0.7689	-0.000
38018	112843	16	0.7388	-2.016
221631	237418	16	0.786	168.223
100890	112843	16	0.7213	-0.000
36185	38200	16	0.7376	0.000
100890	114993	16	0.7658	-14.016
41843	100890	16	0.7175	45.057
100890	101487	16	0.718	0.000
37250	113432	16	0.8063	-0.000
37250	100890	16	0.7532	-2.016
37250	101487	16	0.8303	-2.016
39042	113063	16	0.76	0.000
101307	104190	16	0.8075	-45.057
44514	104190	16	0.7909	-0.000
112843	113063	16	0.747	0.000
101487	114993	16	0.726	-14.016
101015	104190	16	0.7977	-45.057
41843	101487	16	0.9412	45.057
101487	186044	16	0.7159	-4.009
36392	36878	16	0.7489	0.000
44514	101307	16	0.7374	45.057
37250	38018	16	0.7409	0.000
39042	113432	16	0.8551	2.016
112869	113063	16	0.731	0.000
39042	101015	16	0.8788	0.000
101015	114993	16	0.7446	-14.015
38018	101015	16	0.778	-2.016
44514	104234	16	0.8072	-0.000
112843	114993	16	0.729	-14.015
101307	113432	16	0.8448	2.016
39042	104234	16	0.8198	-45.057
37250	101307	16	0.7958	-2.016
104234	112843	16	0.8229	45.057
102063	114993	16	0.8534	-0.000
100890	113063	16	0.7197	0.000
101307	113063	16	0.72	0.000
36185	101307	16	0.7102	13.979
101015	104234	16	0.8018	-45.057
100964	112843	16	0.7623	-0.000
37964	101487	16	0.7719	-2.016
36878	100890	16	0.7065	13.979
39042	100964	16	0.7187	0.000
41843	186044	16	0.7195	41.048
100964	237418	16	0.7625	13.979
70132	71084	16	0.8815	-0.000
36185	39042	16	0.7103	13.979
37250	39042	16	0.7859	-2.016
101015	113063	16	0.7534	0.000
101307	104234	16	0.8058	-45.057
102063	112869	16	0.8475	14.015
36878	38200	16	1.0	0.000
203607	203608	18	0.8877	-2.016
146719	203608	18	0.8165	-2.016
108613	164161	18	0.8785	0.057
72819	203608	18	0.8498	-17.063
146719	203607	18	0.8869	0.000
75993	204340	18	0.8196	-0.036
106643	203615	18	0.8834	-17.027
89603	203608	18	0.9845	0.000
69397	203608	18	0.8498	-17.086
145599	203607	18	0.9374	-0.000
97142	118773	18	0.8931	-17.027
105534	145640	18	0.8335	-0.000
89603	103555	18	0.8791	0.000
145599	162639	18	0.8938	17.027
40330	105534	18	0.8754	0.036
146719	203632	18	0.8381	17.027
108613	203633	18	0.8829	0.058
40330	145640	18	0.8956	0.036
97142	108613	18	0.8569	-0.057
97142	203606	18	0.8827	-17.027
119107	162639	18	0.8353	0.000
203607	249812	18	0.9468	0.000
103555	122216	18	0.8068	2.016
118773	203633	18	0.8721	17.027
164161	203633	18	0.9197	0.000
203606	203727	18	0.8628	-18.010
40330	106643	18	0.8337	0.036
108613	118773	18	0.8163	-16.969
106643	203633	18	0.8303	0.000
145640	203633	18	0.8626	0.000
149119	203615	18	0.9647	0.000
102129	164717	18	0.9373	15.020
203608	249812	18	0.8608	2.016
89603	203606	18	0.8535	4.031
162639	249812	18	0.8861	-17.027
40330	108613	18	0.8913	-0.021
162639	203607	18	0.8442	-17.027
119107	146719	18	0.8284	-17.027
40330	203606	18	0.8221	-16.990
118282	203632	18	0.8478	-18.011
145640	164161	18	0.8503	0.000
40330	203633	18	0.9059	0.036
97142	203633	18	0.9397	0.000
118124	121443	18	0.8873	46.042
75993	180355	18	0.8535	-0.036
118124	149119	18	0.8242	-16.990
118282	119708	18	0.8081	-18.011
89603	249812	18	0.8845	2.016
105534	106643	18	0.8291	-0.000
164161	203615	18	0.8153	-17.027
89603	118773	18	0.8048	4.031
103555	203608	18	0.8603	0.000
118773	203607	18	0.8296	-2.016
119708	204340	18	0.8082	17.974
108613	203606	18	0.8679	-16.969
146719	191938	18	0.8699	0.000
145599	249812	18	0.9649	0.000
69397	72819	18	1.0	-0.023
72819	103555	18	0.8745	-17.063
118282	203623	18	0.9824	-0.000
103555	249812	18	0.8114	2.016
105534	108613	18	0.8615	-0.057
105534	118773	18	0.8473	-17.027
164717	203608	18	0.8318	-18.047
122216	203632	18	0.8388	17.027
146719	249812	18	0.9082	0.000
97142	118124	18	0.8053	-0.036
118282	204340	18	0.9726	-0.036
72819	89603	18	0.8644	-17.063
108613	118124	18	0.8613	0.021
122216	162639	18	0.8795	17.027
203632	204340	18	0.849	17.974
145599	203608	18	0.8743	-2.016
118773	203608	18	0.8508	-4.031
145599	146719	18	0.9149	-0.000
203606	203633	18	0.8914	17.027
119708	162639	18	0.8807	0.000
69397	89603	18	0.8644	-17.086
97142	105534	18	0.8998	0.000
191938	203607	18	0.9819	0.000
69397	103555	18	0.8745	-17.086
149119	203606	18	0.8366	0.000
203623	204340	18	0.9568	-0.036
102129	203606	18	0.8861	1.005
40330	97142	18	0.8053	0.036
197356	203727	18	0.8069	-2.016
119107	203651	18	0.9086	0.000
102129	118773	18	0.9006	1.005
119107	203632	18	0.8129	-0.000
108613	149119	18	0.8646	-16.969
89603	203607	18	0.8838	2.016
149119	203633	18	0.8732	17.027
122216	145599	18	0.9693	0.000
162639	203623	18	0.8084	18.010
97142	145640	18	0.8087	-0.000
149119	164161	18	0.8827	17.027
89603	145599	18	0.8851	2.016
118124	145640	18	0.8579	0.036
40330	203615	18	0.8177	-16.990
108613	145640	18	0.8613	0.057
40330	164161	18	0.9233	0.036
103555	145599	18	0.827	2.016
116484	197356	18	0.9811	0.000
146719	162639	18	0.8443	17.027
105534	118124	18	0.8514	-0.036
203606	203608	18	0.8844	-4.031
118124	203633	18	0.8769	0.036
97142	164161	18	0.8504	0.000
103555	146719	18	0.8035	2.016
119708	203632	18	0.9442	0.000
89603	122216	18	0.8864	2.016
89603	164717	18	0.8016	18.047
203606	203607	18	0.8633	-2.016
118773	191938	18	0.8375	-2.016
106643	118124	18	0.8481	-0.036
145599	203632	18	0.8456	17.027
105534	203633	18	0.9574	0.000
203632	249812	18	0.8025	-17.027
191938	203606	18	0.8657	2.016
105534	203606	18	0.8764	-17.027
122216	249812	18	0.9515	0.000
203623	203632	18	0.874	-18.011
122216	146719	18	0.9002	-0.000
191938	203608	18	0.8967	-2.016
106643	149119	18	0.8738	-17.027
40330	118124	18	0.9101	0.000
118773	149119	18	0.8025	0.000
108613	203615	18	0.817	-16.969
191938	249812	18	0.9143	0.000
119708	203623	18	0.8337	18.011
122216	203608	18	0.8769	-2.016
122216	203607	18	0.963	-0.000
162639	191938	18	0.8235	-17.027
119708	146719	18	0.8172	-17.027
106643	164161	18	0.8689	0.000
97142	149119	18	0.8228	-17.027
89603	146719	18	0.8236	2.016
118773	203606	18	0.9816	0.000
105534	164161	18	0.8868	0.000
164717	203606	18	0.9371	-14.016
40330	149119	18	0.8541	-16.990
118773	203727	18	0.8531	-18.010
145599	191938	18	0.9212	-0.000
203615	203633	18	0.8202	17.027
118124	164161	18	0.9763	0.036
89603	191938	18	0.8823	2.016
162639	203632	18	0.9204	-0.000
118773	164717	18	0.9461	14.016
122216	191938	18	0.9513	-0.000
105534	149119	18	0.8424	-17.027
39190	83937	19	0.8802	-0.036
83316	128814	19	0.9999	0.036
75084	83937	19	0.934	-30.010
39190	103862	19	0.9124	0.000
83316	83937	19	0.9264	0.000
83316	103862	19	0.9537	0.037
51523	72090	19	0.9634	0.036
61000	72090	19	0.8942	0.036
51523	83316	19	0.9261	-0.000
83937	103862	19	0.9663	0.036
39637	75084	19	0.9273	42.010
61000	128814	19	0.9062	0.036
39190	61000	19	0.9931	-0.036
39190	51523	19	0.8802	-0.036
36623	39637	19	0.9997	-0.048
51523	83937	19	0.9999	0.000
61000	83937	19	0.9275	0.000
61000	103862	19	0.9511	0.036
51523	128814	19	0.9232	0.036
51523	103862	19	0.9662	0.036
51523	75084	19	0.9325	30.010
61000	83316	19	0.9075	-0.000
103862	128814	19	0.9528	-0.000
75084	83316	19	0.936	-30.010
51523	61000	19	0.9276	0.000
83937	128814	19	0.9236	0.036
52218	93061	20	0.9454	-0.036
52218	199042	20	0.9706	-0.073
33922	95269	21	0.9972	0.000
167647	190174	23	0.9905	26.015
35314	217626	23	0.9999	0.000
45024	103777	23	0.9996	-0.000
38321	69116	23	0.9636	-0.073
67978	87733	23	0.9984	27.995
40030	67978	23	0.9998	-0.037
33912	67936	23	0.962	-15.995
33920	284339	23	0.9607	42.011
190174	245782	23	0.9997	-0.036
35650	36245	23	0.9995	1.031
149755	167647	23	0.9999	0.037
50743	245782	23	0.9998	-0.073
50743	190174	23	0.9998	-0.036
284339	310694	23	0.9999	0.000
38321	155794	23	0.9668	-385.283
45024	167647	23	0.9997	-0.037
86712	155601	23	0.9989	-42.011
34052	45024	23	0.9999	0.037
33912	69116	23	0.9641	-0.036
45024	50743	23	0.9897	26.015
33920	310694	23	0.9607	42.011
149958	167647	23	0.9898	-26.015
67875	149755	23	0.9603	-0.036
155601	167647	23	0.9999	0.037
67875	87733	23	0.9644	12.000
33992	284339	23	0.9628	12.000
67978	284339	23	0.9982	12.000
67875	155601	23	0.9606	-0.036
34052	167647	23	0.9995	0.000
35650	245782	23	0.9992	0.000
87733	310694	23	0.997	-15.995
86712	149755	23	0.9991	-42.011
103777	149755	23	0.9998	-0.073
190270	247232	23	0.9981	15.995
34052	155601	23	0.9997	-0.036
149755	155601	23	0.9997	0.000
69116	190270	23	0.9613	-1.979
67875	167647	23	0.9604	0.000
89307	190174	23	0.9966	27.995
36245	50743	23	0.9997	-0.958
103777	167647	23	0.9999	-0.036
33992	310694	23	0.9629	12.000
50743	103777	23	0.9912	-26.015
34052	190174	23	0.9902	26.016
34045	284339	23	0.9623	-15.995
33912	155794	23	0.9665	-385.247
35314	87733	23	0.9997	0.036
69457	284339	23	0.9608	0.036
34045	217626	23	0.9646	-0.036
149958	190174	23	0.9999	0.000
69116	247232	23	0.9619	14.015
36245	190174	23	0.9997	-0.995
33992	67978	23	0.9636	0.000
34052	149958	23	0.9898	26.016
34045	35314	23	0.9648	-0.036
36245	245782	23	0.9995	-1.031
34052	67875	23	0.9606	0.000
67978	310694	23	0.9984	12.000
36245	149958	23	0.9995	-0.995
50743	149958	23	0.9999	-0.036
103777	155601	23	0.9998	-0.073
45024	67875	23	0.9606	-0.037
35314	125126	23	0.9668	-42.011
33992	40030	23	0.9636	0.037
89307	167647	23	0.9962	1.980
34052	103777	23	0.9994	0.037
33905	67936	23	0.9644	-0.000
149755	245782	23	0.9911	26.016
34045	310694	23	0.9622	-15.995
35650	155601	23	0.9933	-26.016
149958	245782	23	0.9998	-0.036
45024	149755	23	0.9994	-0.073
33912	33920	23	0.9611	-43.990
69457	310694	23	0.9608	0.036
125126	217626	23	0.967	42.011
155601	245782	23	0.991	26.016
34045	67978	23	0.9635	-27.995
35650	50743	23	0.9992	0.073
89307	149958	23	0.996	27.995
86712	245782	23	0.9902	-15.995
45024	155601	23	0.9998	-0.073
33992	87733	23	0.9626	27.995
67875	103777	23	0.9604	0.037
33992	174146	23	0.9618	-27.995
87733	217626	23	0.9994	-0.036
34045	87733	23	0.9647	0.000
33912	34045	23	0.9608	14.016
33912	38321	23	0.9998	0.037
35650	149755	23	0.9939	-26.016
87733	284339	23	0.9971	-15.995
35650	86712	23	0.9926	15.995
35314	69457	23	0.9639	-15.995
34052	149755	23	0.9992	-0.036
69457	217626	23	0.9637	15.995
35995	67034	24	0.8631	-14.015
57162	157731	28	0.9247	-0.109
38872	104632	28	0.8253	-14.015
38872	45335	28	0.9712	-0.036
157731	167938	28	0.8771	0.073
46226	153628	28	0.7687	-14.016
45335	46226	28	0.9667	0.073
102837	157731	28	0.885	-0.036
38872	167938	28	0.9312	0.036
45335	75252	28	0.8258	28.031
102837	167938	28	0.8537	0.036
38872	46226	28	0.9323	0.036
45335	157731	28	0.9385	0.000
45335	167938	28	0.9049	0.073
45335	47465	28	0.7587	0.000
38872	157731	28	0.9587	-0.036
46226	157731	28	0.8848	-0.073
38872	41713	28	0.7762	0.000
104632	153628	28	0.8834	0.036
45528	167938	28	0.8199	-14.016
45335	57162	28	0.9355	0.109
38872	47465	28	0.7762	-0.036
45335	46609	28	0.7595	0.073
38872	57162	28	0.9636	0.073
45335	102837	28	0.9472	0.036
75252	157731	28	0.9152	-28.031
38872	102837	28	0.9185	0.000
102837	104632	28	0.7555	-14.015
57162	167938	28	0.9588	-0.036
46226	57162	28	0.9579	0.036
46226	102837	28	0.922	-0.036
38872	46609	28	0.7765	0.036
46226	167938	28	0.9273	0.000
153628	167938	28	0.7791	14.016
57162	102837	28	0.8854	-0.073
45528	46226	28	0.8178	-14.016
34814	37997	29	0.9962	0.036
35877	68921	30	0.8716	0.059
67240	68921	30	0.7772	-0.000
67240	67703	30	0.8027	14.015
35877	60813	30	0.7873	0.052
67182	68235	30	0.9761	0.001
67182	67703	30	0.8147	14.015
68235	68921	30	0.8444	-0.001
67182	68921	30	0.8006	0.000
35877	67182	30	0.8511	0.059
35877	67240	30	0.8248	0.060
67182	67240	30	0.9849	0.000
67703	68235	30	0.8075	-14.014
35877	68235	30	0.8942	0.060
67240	68235	30	0.9565	0.000
103853	125852	33	0.7522	287.137
104022	140863	33	0.9065	0.000
75254	140863	33	0.893	-44.027
64492	75254	33	0.8528	88.053
75254	104022	33	0.9865	-44.027
101403	101566	33	0.8001	14.016
64492	140863	33	0.9789	44.026
36436	51745	33	0.7443	-31.990
51745	64492	33	0.7484	-194.116
103853	140863	33	0.9991	0.000
125852	140863	33	0.7552	-287.137
75254	103853	33	0.8822	-44.027
103853	104022	33	0.8941	0.000
104022	125852	33	0.7517	287.137
64492	103853	33	0.9837	44.026
101566	125852	33	0.7337	-44.026
64492	125852	33	0.775	331.163
64492	104022	33	0.8236	44.026
39969	104805	34	0.9265	-0.036
43013	48118	34	0.9696	-0.036
49847	104805	34	0.8902	0.011
39969	70170	34	0.9997	-0.022
35354	43013	34	0.9783	0.073
49847	185608	34	0.9176	-38.025
39969	42324	34	0.9913	-0.036
35354	48118	34	0.9659	0.037
42324	104805	34	0.9552	0.000
39969	79016	34	0.9508	-0.022
42324	70170	34	0.9913	0.015
42324	79016	34	0.9448	0.014
39969	49847	34	0.9341	-0.048
33689	104805	34	0.8766	-0.014
49847	70170	34	0.9292	0.026
39969	43013	34	0.8	15.995
42324	49847	34	0.9212	-0.011
33689	49847	34	0.8082	-0.025
35354	49054	34	0.9423	0.073
43013	49054	34	0.9353	0.000
48118	49054	34	0.9649	0.036
33689	39969	34	0.9209	0.022
70170	76944	34	0.9017	-0.051
39969	47510	34	0.933	0.000
49847	76944	34	0.9659	-0.025
33689	79016	34	0.919	0.000
70170	79016	34	0.9515	-0.001
70170	81809	34	0.86	23.044
42324	76944	34	0.8922	-0.036
42324	47510	34	0.9245	0.036
33689	42324	34	0.9323	-0.014
70170	167675	34	0.9091	-12.965
79016	104805	34	0.9063	-0.014
70170	104805	34	0.9639	-0.015
49847	79016	34	0.9411	0.025
33689	70170	34	0.9261	0.001
34866	43337	36	0.9723	-14.015
39173	108039	36	0.967	0.000
40597	102328	36	0.9733	-0.036
37184	38055	36	0.9923	0.047
38055	102328	36	0.9995	-0.047
37184	38670	36	0.9986	0.036
154027	325379	36	0.9611	0.036
39180	40597	36	0.9782	0.000
36952	37184	36	0.9991	-0.047
39173	86257	36	0.9729	0.073
36952	38055	36	0.9911	0.000
36952	39180	36	0.9629	-0.011
34020	34866	36	0.9888	0.000
34020	43337	36	0.9654	-14.015
38055	39180	36	0.9644	-0.011
36386	154027	36	0.984	-0.036
36952	102328	36	0.9898	-0.047
38055	43337	36	0.9996	-0.047
37184	102328	36	0.9909	0.000
36386	102328	36	0.968	0.984
38055	40597	36	0.9791	-0.011
37184	39180	36	0.9679	0.036
38670	40597	36	0.9796	0.000
43337	102328	36	0.9994	-0.000
37184	40597	36	0.9842	0.036
38670	43337	36	0.9904	-0.036
39173	325379	36	0.9807	0.073
34866	102328	36	0.969	-14.016
38670	102328	36	0.9891	-0.036
36386	43337	36	0.9653	0.984
36952	43337	36	0.9906	-0.047
36952	38670	36	0.9994	-0.011
40597	43337	36	0.9753	-0.036
37184	43337	36	0.9912	0.000
38055	38670	36	0.9902	-0.011
36386	325379	36	0.9687	0.000
36952	40597	36	0.9825	-0.011
34020	102328	36	0.9623	-14.016
50723	52687	37	0.965	-14.015
43979	48975	37	0.8573	-17.953
41839	152198	37	0.8952	0.000
45299	124393	37	0.8131	-164.073
152198	204506	37	0.8969	14.016
41805	41826	37	0.7732	-14.016
48893	48975	37	0.8772	14.016
50777	52231	37	0.8775	32.026
47151	107369	37	0.8259	-180.030
82740	168395	37	0.8871	124.052
53229	77089	37	0.833	28.032
152198	204601	37	0.9027	14.016
34690	82740	37	0.855	-158.095
70447	90312	37	0.839	0.037
124393	199025	37	0.8233	176.073
53229	88178	37	0.7687	89.046
44149	75684	37	0.9318	-14.016
176086	199183	37	0.8284	0.000
40155	45067	37	0.884	-209.131
47151	48189	37	0.9628	0.000
34690	55872	37	0.8357	-126.033
40652	88178	37	0.9565	0.000
40652	43548	37	0.8137	28.033
41805	44812	37	0.8979	-14.016
52231	82740	37	0.9781	-32.026
45620	55872	37	0.9171	32.026
55872	77001	37	0.9999	-0.036
140760	204506	37	0.8681	-0.000
40652	215019	37	0.83	13.979
45299	199183	37	0.7831	12.000
39490	299158	37	0.946	167.076
55872	77833	37	0.9126	60.021
39218	70431	37	0.8273	14.016
39306	41839	37	0.8885	-0.000
48189	199183	37	0.8818	12.000
52687	88178	37	0.7696	129.097
45349	47151	37	0.9646	-0.000
43548	128212	37	0.918	-14.017
34690	299158	37	0.8839	65.008
48492	53229	37	0.8279	0.000
77001	141560	37	0.9945	-78.031
49787	52231	37	0.9995	-0.000
52231	77001	37	1.0	0.000
47913	123857	37	0.7685	32.005
48975	49310	37	0.8778	-14.016
50777	55872	37	0.8781	32.062
39306	204601	37	0.9099	14.015
124393	176086	37	0.8222	176.073
34690	45620	37	0.9173	-158.059
47913	77089	37	0.9013	0.037
47094	70682	37	0.8567	0.036
39490	82740	37	0.9118	-56.027
43548	88178	37	0.8402	-28.033
34690	204601	37	0.872	65.044
39857	215019	37	0.956	-0.037
48893	49310	37	0.9679	0.000
39306	60957	37	0.8434	-131.092
107369	124393	37	0.9363	15.957
70247	70447	37	0.8277	-14.016
45067	77833	37	0.8863	60.057
39857	41839	37	0.8337	-0.001
39306	88178	37	0.9356	-14.015
47151	176086	37	0.8445	12.000
48064	127457	37	0.8105	-28.031
47913	56258	37	0.7609	-28.032
41839	215019	37	0.8316	-0.036
49787	140760	37	0.8966	191.113
128212	156878	37	0.9999	0.000
141560	168395	37	0.8635	170.057
43464	43548	37	0.7975	0.000
204506	204601	37	0.9491	-0.000
50777	141560	37	0.8832	-46.005
49310	152198	37	0.8142	89.045
35708	90972	37	0.7627	0.037
41839	49310	37	0.8104	-89.045
39306	204506	37	0.9024	14.016
52231	140760	37	0.8945	191.113
70431	89174	37	0.8765	2.016
34690	168395	37	0.8617	-34.043
52231	77833	37	0.9119	60.057
50777	77833	37	0.9278	92.083
49787	156522	37	0.931	126.032
45620	82740	37	0.942	-0.037
43895	168395	37	0.8641	92.026
44812	79085	37	0.9334	-14.016
34690	77833	37	0.8864	-66.012
69677	70370	37	0.9505	451.220
38790	48064	37	0.965	0.000
47913	95769	37	0.9998	0.037
140760	156522	37	0.8324	-65.081
50777	204601	37	0.9076	223.139
77833	140760	37	0.8852	131.057
77833	168395	37	0.9717	31.969
107369	176086	37	0.7957	192.031
40155	204601	37	0.8864	-18.018
52687	129628	37	0.9983	-0.000
39857	40652	37	0.8694	-14.016
48321	95769	37	0.9376	14.016
45620	299158	37	0.9402	223.066
44149	45253	37	0.8361	-14.016
39306	49310	37	0.8175	-89.045
45620	52231	37	0.9163	31.990
48383	52687	37	0.9653	-14.015
77833	82740	37	0.9377	-92.083
43895	140760	37	0.8968	191.113
88178	129628	37	0.769	-129.097
69677	129628	37	0.8041	373.152
40652	152198	37	0.8782	14.015
45620	168395	37	0.9292	124.016
34690	40155	37	0.858	83.062
52231	156522	37	0.9322	126.033
45620	141560	37	0.9234	-46.042
52231	168395	37	0.8655	92.026
41839	88178	37	0.8445	-14.015
48893	53229	37	0.9142	-14.016
45067	204601	37	0.8623	191.113
41839	48893	37	0.7999	-89.045
70370	215019	37	0.8188	65.008
34690	45067	37	0.8506	-126.069
34690	204506	37	0.879	65.044
54128	58483	37	0.9863	0.000
39490	45067	37	0.8966	-24.000
39857	60957	37	0.8093	-131.093
43548	156878	37	0.918	-14.017
45299	107369	37	0.7743	-180.030
58483	204601	37	0.8358	-17.982
45620	49787	37	0.9128	31.990
48492	48893	37	0.8579	14.016
50777	168395	37	0.8916	124.052
199025	199183	37	0.9743	0.000
50777	299158	37	0.9033	223.103
77001	140760	37	0.8942	191.113
48975	186940	37	0.7738	-14.016
41839	204601	37	0.8499	14.016
45299	48189	37	0.9174	0.000
45349	199025	37	0.8586	12.000
39490	50777	37	0.9464	-56.026
43895	55872	37	0.9992	0.036
45349	176086	37	0.8574	12.000
70370	129628	37	0.7652	-78.068
34690	50777	37	0.8969	-158.095
53229	95769	37	0.7909	28.032
123488	123857	37	0.8412	-75.069
39306	39857	37	0.9367	0.000
77833	299158	37	0.9365	131.020
45299	47151	37	0.8891	0.000
39306	152198	37	0.9912	-0.000
41839	70370	37	0.7779	-65.044
48189	107369	37	0.8102	-180.030
70370	152198	37	0.8216	65.044
43895	141560	37	0.99	-78.031
60957	70370	37	0.9134	66.048
48383	129628	37	0.9635	-14.015
45349	107369	37	0.8073	-180.030
45067	58483	37	0.8693	209.095
47094	79085	37	0.9308	-0.000
52231	141560	37	0.9942	-78.031
40155	152198	37	0.8292	-32.034
55872	82740	37	0.9786	-32.062
50723	129628	37	0.9633	-14.015
82740	299158	37	0.8923	223.103
60957	88178	37	0.8183	117.077
43895	77001	37	0.9992	-0.000
49787	77001	37	0.9995	-0.000
39490	55872	37	0.89	-23.964
40155	299158	37	0.8931	-18.054
55872	156522	37	0.9323	125.996
77001	82740	37	0.9783	-32.026
48383	50723	37	0.9937	0.000
44725	70447	37	0.7697	0.036
45299	176086	37	0.8937	12.000
