CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
9082	10794	34	0.9035	0.000
3723	11149	34	0.9611	0.000
2432	8659	34	0.9323	17.027
1443	10864	34	0.9004	-390.189
8043	11689	34	0.9281	35.016
1389	9489	34	0.9516	-0.015
5900	7767	34	0.872	-25.979
5933	10282	34	0.9245	-218.177
1960	10676	34	0.9307	90.052
365	1389	34	0.9652	-0.000
30	816	34	0.9826	-218.115
30	5384	34	0.9592	17.012
4064	11219	34	0.9455	0.037
9018	10750	34	0.9545	-0.014
781	8998	34	0.8848	18.011
3723	5384	34	0.9693	-0.015
311	4376	34	0.9503	217.131
2999	8771	34	0.9635	-31.990
7272	8995	34	0.8691	0.000
657	7202	34	0.8914	28.016
1016	5384	34	0.9809	17.996
8987	11447	34	0.8854	101.995
73	6008	34	0.9875	-0.014
8870	9619	34	0.9226	-26.016
8788	9607	34	0.8837	17.042
1102	4064	34	0.9465	-0.015
1390	2679	34	0.9473	17.026
5483	9671	34	0.8654	-102.053
1102	8523	34	0.9587	-72.036
1389	4376	34	0.9605	0.000
2502	3351	34	0.9413	17.026
1569	10849	34	0.9049	-28.031
3204	8995	34	0.8965	-0.000
2627	3204	34	0.8942	107.095
816	5384	34	0.9501	235.127
3204	8771	34	0.9246	-90.047
1390	11447	34	0.9061	-112.125
8043	9105	34	0.9349	-44.011
30	8523	34	0.9558	-17.989
5637	9018	34	0.9559	0.014
1390	3690	34	0.9472	-116.099
3039	3628	34	0.9318	-17.027
963	8990	34	0.9624	-328.152
5637	5640	34	0.9286	14.016
1701	9425	34	0.9744	0.021
10676	11689	34	0.9749	-0.022
3221	8978	34	0.8853	35.037
8111	9184	34	0.8847	-119.095
2679	8987	34	0.9125	-231.146
5690	8376	34	0.9074	0.036
3623	8987	34	0.92	-231.146
780	816	34	0.9673	-200.104
3723	9489	34	0.9554	-0.015
5690	5933	34	0.9438	0.036
657	3690	34	0.8861	-16.010
1016	7497	34	0.9856	18.011
8108	9980	34	0.8664	-0.037
642	657	34	0.9288	-28.031
3026	7272	34	0.9722	-0.000
8111	10779	34	0.899	-40.032
4376	12016	34	0.9767	-0.000
7152	7202	34	0.962	0.000
953	8990	34	0.9761	-272.162
5498	8099	34	0.9391	0.001
2385	10782	34	0.9082	-345.179
781	2447	34	0.9309	14.016
8523	12016	34	0.9577	35.015
9030	10779	34	0.8822	128.047
2627	3039	34	0.8635	107.094
816	4376	34	0.9578	235.142
780	8990	34	0.9468	-400.209
2999	3030	34	0.9424	23.020
1960	2641	34	0.9223	144.114
7202	9208	34	0.9189	-130.047
8092	8376	34	0.8944	0.000
1016	4376	34	0.986	18.011
311	816	34	0.9825	-18.011
3623	3690	34	0.9066	-133.125
2679	3623	34	0.9736	-0.000
469	2627	34	0.9422	63.109
2627	3030	34	0.966	72.057
657	9671	34	0.8942	-15.995
5384	7497	34	0.9891	0.015
657	8987	34	0.902	-114.031
365	1016	34	0.9861	-18.011
2944	7272	34	0.9482	0.000
1389	1960	34	0.9498	-90.066
953	5384	34	0.9525	163.069
311	365	34	0.9502	217.131
4925	8612	34	0.8972	72.036
11149	11689	34	0.9543	-0.036
8369	8376	34	0.8765	0.036
5814	9208	34	0.8848	-104.046
3623	8982	34	0.9034	-289.188
5900	8870	34	0.9517	0.000
5384	7138	34	0.9534	-107.059
365	780	34	0.9703	-35.037
847	2999	34	0.9844	0.020
2288	3690	34	0.9756	-102.083
9030	10794	34	0.8892	-0.000
7202	8870	34	0.9532	0.000
8369	8619	34	0.8671	-0.000
30	7497	34	0.9696	17.027
311	7497	34	0.9513	217.131
2145	8092	34	0.8675	-0.028
9425	9489	34	0.9269	-54.083
7767	9208	34	0.8687	-104.068
2641	9425	34	0.9632	0.021
847	7272	34	0.9129	58.078
816	1016	34	0.9476	217.131
1102	11219	34	0.9516	0.022
963	8523	34	0.9856	72.079
780	953	34	0.9665	-128.047
1357	11447	34	0.9298	87.979
3503	11219	34	0.9003	-35.015
953	7138	34	0.9599	56.010
650	1569	34	0.9176	-156.079
2020	8111	34	0.8934	98.109
2999	8612	34	0.9524	40.047
5226	8043	34	0.9357	44.026
469	3039	34	0.8791	170.204
1357	2679	34	0.9054	217.130
2999	7272	34	0.9126	58.057
1389	11149	34	0.9681	0.000
2020	10779	34	0.8722	58.078
3810	7995	34	0.9849	0.022
3039	3204	34	0.953	0.000
8523	11149	34	0.9661	35.015
8659	9607	34	0.8779	0.000
11386	11861	34	0.9	87.922
8870	9208	34	0.9312	-130.047
847	8612	34	0.9516	40.067
963	9363	34	0.9617	-256.095
2999	3026	34	0.9102	58.057
2944	8998	34	0.8696	-14.016
2432	3221	34	0.885	0.000
780	7138	34	0.9554	-72.036
847	3039	34	0.9456	58.078
5933	6115	34	0.9317	-18.033
1960	9425	34	0.9315	144.134
1390	8982	34	0.9246	-272.162
5637	10750	34	0.9775	0.000
847	1602	34	0.9563	-31.991
9489	11689	34	0.9563	-0.021
953	1016	34	0.9467	145.073
2432	2584	34	0.8919	28.032
3026	8771	34	0.8975	-90.047
2447	7272	34	0.934	18.011
2944	3628	34	0.9	-17.027
3723	11689	34	0.9587	-0.036
2447	8771	34	0.953	-72.036
3026	8135	34	0.9426	-0.000
1390	2385	34	0.9779	-55.031
3503	3628	34	0.8965	111.021
10782	11386	34	0.9548	200.127
847	2020	34	0.8935	-14.016
3030	9162	34	0.8916	18.010
1390	11386	34	0.9361	-200.083
6115	9110	34	0.9498	0.022
642	9671	34	0.927	-44.026
1602	3204	34	0.9183	90.068
2502	8981	34	0.8726	-172.073
7138	9363	34	0.9456	-256.115
7767	9619	34	0.8824	-0.037
2048	10849	34	0.881	26.016
2447	3030	34	0.9445	-17.026
5900	7202	34	0.9427	0.000
3503	11689	34	0.9257	-72.094
3690	8984	34	0.9307	119.109
1016	8523	34	0.9803	-17.004
5640	10750	34	0.9353	-14.016
3039	7272	34	0.9733	0.000
3699	11414	34	0.911	-186.073
6040	7897	34	0.9091	0.062
10864	11414	34	0.8658	172.074
1889	9018	34	0.8731	15.995
642	2679	34	0.9413	89.084
1602	8771	34	0.9881	0.021
2145	8108	34	0.8733	-0.027
642	3690	34	0.9348	-44.041
780	1016	34	0.9839	17.027
5900	9619	34	0.9071	-26.016
2288	8987	34	0.9427	-200.104
30	953	34	0.9777	-146.057
3274	6236	34	1.0	0.020
365	4376	34	0.9834	0.000
2584	3346	34	0.8655	-172.073
5352	8092	34	0.8663	18.047
469	3030	34	0.9465	135.167
3503	9425	34	0.9505	-17.990
5814	9619	34	0.9208	-0.015
3623	8870	34	0.9245	-89.099
847	4925	34	0.8658	-31.969
3690	9671	34	0.9913	0.015
10781	11447	34	0.8835	360.142
9184	10779	34	0.8691	79.063
642	11447	34	0.9356	-40.067
5690	10676	34	0.9215	17.026
1569	2502	34	0.9183	28.031
5226	6115	34	0.9323	44.041
1357	11386	34	0.9809	0.021
657	1390	34	0.9123	100.089
3522	8111	34	0.865	75.068
2853	9596	39	0.7979	88.053
717	9596	39	0.8807	28.032
759	9596	39	0.795	204.136
759	3275	39	0.7691	28.030
685	717	39	0.9284	44.025
685	9596	39	0.8665	72.057
717	726	39	0.8487	44.026
5472	6466	40	0.8897	-132.042
5472	7157	40	0.8802	-174.052
6466	6841	40	0.9291	-132.042
5472	6841	40	0.8331	-264.084
6466	7157	40	0.9139	-42.010
5472	7432	40	0.82	14.016
6841	7157	40	0.9133	90.032
777	7110	41	0.9537	0.008
497	4911	41	0.9592	-0.029
6486	7110	41	0.9485	0.036
777	6486	41	0.9464	-0.028
7110	9145	41	0.9563	0.000
497	777	41	0.9424	-44.027
7093	8345	42	0.9053	0.000
5522	5906	42	0.9174	0.010
6992	10497	42	0.8872	-0.011
10497	10661	42	0.8872	-0.036
5197	11553	42	0.8854	0.000
7224	10809	42	0.8805	0.036
6731	8542	42	0.9437	0.048
7162	10740	42	0.9062	-2.052
5025	11962	42	0.9038	0.000
6919	7008	42	0.9306	-0.000
4624	7529	42	0.9223	0.000
6170	6518	42	0.9006	0.011
6919	10940	42	0.8832	-14.016
6170	6336	42	0.8924	0.000
10740	11217	42	0.9231	0.036
7783	10809	42	0.8829	0.036
6480	8542	42	0.8907	0.011
6122	7738	42	0.8849	12.000
5522	6885	42	0.8869	0.010
6002	8627	42	0.9001	0.010
6285	7457	42	0.8982	-0.073
7035	7912	42	0.9407	-0.084
5278	11871	42	0.8936	0.000
7008	10248	42	0.8858	-0.011
6699	7412	42	0.8952	-0.036
8345	10167	42	0.9041	0.048
6771	6885	42	0.8928	0.000
7162	8283	42	0.8903	-2.016
8284	10124	42	0.9187	0.000
6336	6518	42	0.8985	0.011
6964	11871	42	0.9067	-0.036
5990	8284	42	0.9024	0.000
6192	11251	42	0.9028	0.000
7346	7383	42	0.9021	-0.000
6729	7446	42	0.9991	-0.036
7741	12234	42	0.9011	0.036
6992	10248	42	0.8862	-0.011
7746	12234	42	0.9016	-0.036
7741	7746	42	0.9279	0.073
6170	6708	42	0.9397	0.000
5166	11962	42	0.9426	0.000
5725	7783	42	0.9041	0.000
5277	6714	42	0.9078	0.036
4974	5680	42	0.9009	-0.000
7012	7093	42	0.8865	12.000
5978	7383	42	0.8864	-0.000
10661	11524	42	0.9284	0.000
5166	11268	42	0.9734	0.000
5166	5725	42	0.9365	-0.036
4624	11871	42	0.9195	0.000
5197	10605	42	0.9168	-12.000
5391	7133	42	0.9156	-0.036
6765	7446	42	0.8959	-0.036
6964	7383	42	0.9153	-0.073
10497	10740	42	0.8837	-0.036
5025	7738	42	0.9068	-0.036
6408	7912	42	0.9251	-0.073
7323	8345	42	0.9	0.000
6731	8255	42	0.9414	0.000
7412	7661	42	0.8848	0.073
7604	11224	42	0.9175	0.000
5613	7008	42	0.9232	0.011
4960	5197	42	0.9335	0.000
7457	7783	42	0.8834	-15.995
7346	7661	42	0.9109	0.073
7670	11553	42	0.9085	-0.036
6002	7446	42	1.0	0.010
6336	11786	42	0.8813	0.000
7738	11254	42	0.9113	0.000
5743	7012	42	0.892	-0.036
5669	5881	42	0.8962	0.036
5911	9176	42	0.9051	0.000
7224	11254	42	0.9193	0.000
6285	7412	42	0.9082	-0.073
11268	11962	42	0.9429	0.000
7803	8627	42	0.8822	-30.010
7661	7758	42	0.8968	-0.073
5391	12234	42	0.8928	0.000
7783	11623	42	0.8997	0.036
6192	8345	42	0.887	-0.036
5522	10605	42	0.9136	-0.027
6919	10497	42	0.8846	-0.011
10809	11268	42	0.9103	-0.000
5277	9707	42	0.888	0.036
5166	7738	42	0.9337	-0.036
7224	11962	42	0.9061	0.036
8590	10978	42	0.9165	0.000
5868	6753	42	0.8899	0.000
5613	6992	42	0.9491	0.011
7035	8542	42	0.9303	0.000
6820	7607	42	0.881	0.000
7670	8447	42	0.9238	-0.046
7133	10940	42	0.9373	0.048
7008	11224	42	0.9266	-0.047
8283	8547	42	0.8937	0.000
5391	6692	42	0.915	-0.000
6122	7746	42	0.9348	0.073
7783	11254	42	0.9436	0.000
7604	11524	42	0.9169	0.000
6919	10248	42	0.8899	-0.011
6992	7162	42	0.9042	2.005
7008	10497	42	0.8843	-0.011
4624	7457	42	0.926	-0.036
6992	10940	42	0.8883	-14.016
7741	9176	42	0.9066	0.000
7528	7783	42	0.9205	-0.036
6820	8542	42	0.8982	0.011
7912	8542	42	0.9483	0.084
7589	11961	42	0.8883	-0.011
7528	11268	42	0.9319	0.000
7346	10605	42	0.9266	0.036
5112	5613	42	0.9476	0.036
5391	7746	42	0.9197	0.036
4624	5197	42	0.9128	12.000
5166	7589	42	0.9076	0.011
5911	7738	42	0.8918	12.000
5680	6708	42	0.9205	0.036
6820	7232	42	0.9084	0.011
6122	9176	42	0.9122	-0.000
7396	7529	42	0.8854	0.036
7133	10661	42	0.8803	14.016
8590	8734	42	0.8961	0.036
5680	11852	42	0.9037	0.000
4624	5978	42	0.9032	-0.036
8590	11524	42	0.8829	-27.995
6336	11852	42	0.8895	-0.036
5680	6336	42	0.8929	0.036
10809	11962	42	0.9025	0.000
6708	7528	42	0.8916	27.995
7133	11224	42	0.8842	14.016
7738	7783	42	0.9175	0.000
4624	7758	42	0.9134	-0.036
10661	10740	42	0.9252	0.000
6774	8283	42	0.8813	-12.000
6964	7457	42	0.9177	-0.073
5725	7589	42	0.8898	0.048
6919	7604	42	0.9293	-0.047
7528	7738	42	0.9036	-0.036
5522	11871	42	0.9089	-0.027
11254	11623	42	0.9002	0.036
6122	12234	42	0.886	0.036
7257	11852	42	0.8939	0.000
7012	11852	42	0.8968	0.000
7383	7758	42	0.9032	0.000
6964	7670	42	0.8931	12.000
7457	10931	42	0.8991	0.036
11961	11962	42	0.9068	0.000
5522	7346	42	0.9066	-0.063
5391	6122	42	0.9217	-0.036
6677	7746	42	0.9092	0.036
6192	10819	42	0.891	0.000
10819	11251	42	0.8834	0.000
10931	11871	42	0.9046	0.000
5025	7783	42	0.8931	-0.036
5911	7446	42	0.887	-14.015
5197	6738	42	0.9145	0.000
5278	7661	42	0.891	0.037
5868	6192	42	0.8863	0.000
5391	6677	42	0.8941	0.000
7446	8627	42	0.8942	-0.000
6170	8053	42	0.8824	-0.036
6677	10940	42	0.9032	0.011
7741	11254	42	0.8841	12.000
6122	6677	42	0.8886	0.036
5112	10661	42	0.9111	0.000
6480	6820	42	0.903	0.000
5669	7741	42	0.897	0.000
5978	7346	42	0.8813	0.000
11254	11961	42	0.8807	0.036
5978	7529	42	0.9465	0.036
5978	6699	42	0.9184	0.036
6774	10124	42	0.9504	0.000
7008	10740	42	0.9381	-0.047
7012	7257	42	0.9096	0.000
5680	7012	42	0.9199	0.000
6518	7257	42	0.8922	-0.048
6336	8053	42	0.898	-0.036
5166	5743	42	0.9078	-27.995
6753	10819	42	0.8928	0.000
5978	7396	42	0.8865	0.000
5911	6122	42	0.9219	0.000
5522	10931	42	0.9158	-0.027
6285	7346	42	0.8999	-0.073
7746	9176	42	0.9201	-0.073
4960	8447	42	0.8971	-0.009
6731	7912	42	0.9403	-0.036
6765	8627	42	0.8886	-0.036
10940	12234	42	0.8845	-0.011
7412	7529	42	0.9198	0.036
7604	11217	42	0.9273	0.036
7738	7741	42	0.8859	-12.000
6925	7035	42	0.9395	0.000
6708	7012	42	0.9128	-0.036
6729	8627	42	0.8944	-0.036
6408	7035	42	0.9296	0.011
7604	10740	42	0.9365	0.000
7457	7661	42	0.9406	0.073
6753	10167	42	0.8947	0.011
7224	11623	42	0.9119	0.036
10497	11224	42	0.8802	-0.036
6480	6892	42	0.8836	0.000
6408	6731	42	0.9251	-0.036
6192	7323	42	0.9009	-0.036
5025	5166	42	0.9139	0.000
5025	7528	42	0.8865	0.000
7224	7738	42	0.9292	0.000
7738	11961	42	0.9042	0.036
6122	7133	42	0.9146	-0.000
5978	6285	42	0.8872	0.073
7162	7604	42	0.9031	-2.052
5197	7670	42	0.9283	0.036
5911	7133	42	0.9408	-0.000
7457	11254	42	0.8843	-15.995
5680	8053	42	0.8959	0.000
7093	7323	42	0.8982	0.000
7078	10661	42	0.8867	-12.000
6192	6753	42	0.9199	0.000
6677	6708	42	0.8889	-15.995
6692	7741	42	0.9071	-0.036
5669	9176	42	0.8972	0.000
6518	11786	42	0.9012	-0.011
6820	7035	42	0.8928	0.011
6122	10940	42	0.9158	0.047
5725	7738	42	0.9327	0.000
6285	10605	42	0.9157	-0.036
9176	12234	42	0.9058	0.036
5522	7457	42	0.9296	-0.063
7738	11268	42	0.9281	0.036
10248	10497	42	0.8826	0.000
5743	6170	42	0.9266	0.000
7257	8053	42	0.9098	0.000
5906	10931	42	0.9676	-0.036
5391	7741	42	0.9184	-0.036
5522	7661	42	0.9426	0.010
6771	6964	42	0.8831	0.000
6885	7661	42	0.8868	0.000
6122	10661	42	0.8827	14.016
6677	9176	42	0.9069	-0.036
6885	8315	42	0.9098	0.000
5743	8053	42	0.9031	-0.036
7529	11766	42	0.9289	0.000
7457	7758	42	0.9067	-0.000
7383	7529	42	0.8841	0.036
6699	7396	42	0.8849	-0.036
5025	5725	42	0.9227	-0.036
6714	9707	42	0.9313	0.000
6285	7758	42	0.8912	-0.073
5669	7746	42	0.8821	0.073
7738	11623	42	0.9221	0.036
6677	6765	42	0.8966	-14.016
7383	7412	42	0.8859	0.000
7661	11871	42	0.9039	-0.036
5978	11766	42	0.9267	0.036
7528	11254	42	0.921	-0.036
6699	11766	42	0.928	-0.000
5743	6708	42	0.9551	0.000
4974	7012	42	0.8904	0.000
6919	6992	42	0.925	0.000
7412	10605	42	0.9071	0.036
6408	6925	42	0.9254	0.011
5978	7412	42	0.9214	-0.000
11623	11962	42	0.9338	0.000
6170	11786	42	0.9016	0.000
4624	7346	42	0.9345	-0.036
6708	11852	42	0.9014	-0.036
6692	9176	42	0.903	-0.036
7346	7758	42	0.9116	-0.000
6192	10167	42	0.9049	0.011
7323	10819	42	0.908	0.036
7746	10940	42	0.9232	-0.025
4624	7383	42	0.9194	-0.036
6192	7093	42	0.8808	-0.036
10497	11524	42	0.8879	-0.036
7012	8053	42	0.8931	0.000
5112	10740	42	0.9295	0.000
11217	11224	42	0.9029	-0.036
6285	7383	42	0.9007	-0.073
7078	8284	42	0.885	0.036
5522	5978	42	0.8841	-0.063
5025	11961	42	0.8898	0.000
7529	10605	42	0.9175	0.000
6925	7912	42	1.0	-0.084
6992	7008	42	0.9287	-0.000
6964	10931	42	0.8991	-0.036
4960	6738	42	0.9366	0.000
10661	11224	42	0.9374	0.000
5906	11871	42	0.8824	-0.036
5613	11217	42	0.9292	-0.000
6731	6925	42	0.9476	0.048
5391	9176	42	0.9075	-0.036
5112	5911	42	0.8816	-14.016
5990	6774	42	0.891	-0.000
7412	11766	42	0.8995	0.036
8590	10495	42	0.9004	0.036
5522	7383	42	0.9329	-0.063
5978	7758	42	0.8897	-0.000
5743	7257	42	0.8856	-0.036
5725	11254	42	0.9057	0.000
7529	7758	42	0.892	-0.036
10605	11871	42	0.9166	0.000
7093	11251	42	0.8809	0.036
5680	7257	42	0.8975	0.000
5911	7741	42	0.9168	0.000
8590	11224	42	0.8839	-27.995
4624	6285	42	0.9156	0.036
7078	10124	42	0.9069	0.036
5112	7604	42	0.9232	0.000
6964	7346	42	0.9004	-0.073
7383	11254	42	0.8843	-15.995
6408	8542	42	0.9102	0.011
7741	10940	42	0.8962	0.048
6714	10124	42	0.8933	0.000
6964	8315	42	0.8834	0.000
10167	11251	42	0.9101	-0.011
7912	8255	42	0.9399	0.036
7383	7457	42	0.9534	0.000
5391	10940	42	0.9202	0.011
6677	7741	42	0.9008	-0.036
7912	8627	42	0.8856	-12.000
7457	7529	42	0.8829	0.036
5633	6771	42	0.9136	0.073
5911	7746	42	0.9351	0.073
6919	11524	42	0.9247	-0.047
7323	11251	42	0.8925	0.036
6692	12234	42	0.8902	0.000
5613	6919	42	0.9288	0.011
6122	11224	42	0.8889	14.016
5669	6677	42	0.8957	0.037
6480	7232	42	0.8963	0.011
6336	7012	42	0.8907	-0.036
7383	7783	42	0.8819	-15.995
6714	7078	42	0.8899	-0.036
4974	6518	42	0.8946	0.048
6002	6729	42	0.9974	0.046
5278	5633	42	0.8865	-0.036
7093	10167	42	0.8987	0.048
4624	7412	42	0.9074	-0.036
5725	11623	42	0.9063	0.036
5613	6885	42	0.8838	14.016
6480	7607	42	0.889	0.000
5166	6708	42	0.9084	-27.995
7396	11766	42	0.9099	0.036
7412	7457	42	0.888	0.000
6692	7746	42	0.9231	0.036
5166	7224	42	0.9197	-0.036
6518	8053	42	0.8974	-0.048
6964	10605	42	0.9046	-0.036
7783	11962	42	0.8971	0.036
4624	7661	42	0.9154	0.036
6480	6925	42	0.8862	0.011
5680	6170	42	0.8944	0.036
7528	10809	42	0.9095	0.000
6677	6692	42	0.8953	-0.000
7346	7412	42	0.9025	-0.000
7133	7746	42	0.9232	0.073
5743	6518	42	0.9386	0.011
6708	11786	42	0.9268	0.000
7528	11962	42	0.9109	0.000
7457	10605	42	0.93	0.036
6738	8447	42	0.8839	-0.009
10167	10819	42	0.8993	-0.011
6708	11268	42	0.9012	27.995
7224	7783	42	0.9217	0.000
7224	7741	42	0.8842	-12.000
6518	7012	42	0.9163	-0.048
5522	7758	42	0.888	-0.063
6002	6765	42	0.8985	0.046
5522	6964	42	0.9408	0.010
7008	7604	42	0.9371	-0.047
5743	11852	42	0.8961	-0.036
10809	11623	42	0.9104	-0.000
10661	11217	42	0.9033	0.036
5725	11961	42	0.9066	0.036
5680	7093	42	0.8818	12.000
11268	11623	42	0.9579	0.000
6192	11961	42	0.8802	15.995
7346	7457	42	0.9073	0.000
6122	6692	42	0.9056	0.036
5025	10809	42	0.8849	0.000
6692	10940	42	0.9132	0.011
5112	11524	42	0.9219	0.000
7383	10931	42	0.8864	0.036
6919	10740	42	0.9265	-0.047
6122	7741	42	0.9188	-0.000
5906	6885	42	0.8803	-0.000
7008	11217	42	0.9237	-0.011
5672	5696	42	0.9337	-0.048
7604	10661	42	0.9175	0.000
5112	11217	42	0.9111	0.036
5166	11961	42	0.9493	0.000
5696	5725	42	0.8911	0.000
5112	6992	42	1.0	0.047
10740	11524	42	0.9168	0.000
8255	8542	42	0.9385	0.047
10809	11961	42	0.888	0.000
7008	10661	42	0.9245	-0.047
5725	7224	42	0.9298	0.000
5166	11623	42	0.9498	0.000
6753	7323	42	0.8955	-0.036
5725	11268	42	0.916	0.036
5166	10809	42	0.9074	0.000
6885	6964	42	0.8927	0.000
7528	11961	42	0.8937	0.000
8298	8590	42	0.8894	-0.036
7383	10605	42	0.9238	0.036
6408	8255	42	0.9186	-0.036
6919	7162	42	0.8919	2.005
5725	5911	42	0.8956	-12.000
11254	11268	42	0.9014	0.036
8053	11852	42	0.8832	0.000
5911	11852	42	0.8848	-15.995
5743	11961	42	0.8842	27.995
6692	7133	42	0.9047	-0.036
4624	6964	42	0.9051	0.036
6518	6708	42	0.925	-0.011
10248	11217	42	0.8872	-0.000
6708	8053	42	0.9023	-0.036
11224	11524	42	0.9285	0.000
11268	11961	42	0.9399	0.000
6919	10661	42	0.9149	-0.047
11217	11524	42	0.9036	-0.036
7078	8023	42	0.9176	0.000
5197	8447	42	0.9042	-0.009
5166	7783	42	0.9072	-0.036
7093	10819	42	0.8889	0.036
5112	7162	42	0.9028	2.052
6771	8315	42	0.9143	0.000
6677	7133	42	0.8906	-0.036
6731	7035	42	0.9378	0.048
6820	6925	42	0.8998	0.011
6708	11961	42	0.8931	27.995
5911	11224	42	0.8918	14.016
7162	11224	42	0.9268	-2.052
10605	11268	42	0.9105	-15.995
6729	6765	42	0.907	0.000
7661	10931	42	0.9053	-0.036
7162	10661	42	0.9278	-2.052
6714	11217	42	0.8807	-12.000
5743	11786	42	0.9131	0.000
6738	7670	42	0.8994	0.036
10605	10931	42	0.9188	0.000
6677	12234	42	0.9279	0.000
5112	7008	42	0.9222	0.047
5025	11623	42	0.9006	0.000
5613	10497	42	0.8976	0.000
5906	7661	42	0.9075	-0.000
5278	6964	42	0.896	0.037
6170	7012	42	0.8952	-0.036
7078	9707	42	0.8809	0.036
7323	10167	42	0.913	0.048
6699	7529	42	0.9245	-0.000
6919	11224	42	0.9181	-0.047
5166	11254	42	0.9086	-0.036
5725	11962	42	0.8949	0.036
7224	11961	42	0.8887	0.036
7383	7661	42	0.9407	0.073
5906	6964	42	0.9047	-0.000
5911	10940	42	0.8843	0.048
11623	11961	42	0.9189	0.000
7008	11524	42	0.9176	-0.047
5522	6285	42	0.8871	0.010
5025	11254	42	0.8936	-0.036
5166	7528	42	0.9238	0.000
7133	7738	42	0.883	12.000
6170	11852	42	0.9045	-0.036
7162	11524	42	0.9249	-2.052
7224	11268	42	0.924	0.036
8345	10819	42	0.8973	0.036
7783	11268	42	0.9071	0.036
9176	10940	42	0.8966	0.048
5613	10248	42	0.9081	0.000
5990	10124	42	0.9039	0.000
7396	7412	42	0.8948	-0.000
6518	11852	42	0.9023	-0.048
4624	10605	42	0.9805	0.000
5680	6518	42	0.9147	0.048
7741	7783	42	0.8873	12.000
5680	5743	42	0.8993	0.036
6964	7661	42	0.9271	0.000
4624	5522	42	0.9142	0.027
4960	7670	42	0.9179	0.036
6004	8590	42	0.8868	-0.043
4624	10931	42	0.9106	0.000
6774	8284	42	0.9196	0.000
5669	6122	42	0.8828	0.000
5278	5522	42	0.8974	0.027
7661	10605	42	0.9224	-0.036
10740	11224	42	0.9241	0.000
5112	11224	42	0.9134	0.000
6925	8542	42	0.9482	0.000
8734	10495	42	0.9153	0.000
8345	11251	42	0.8918	0.036
7803	8338	42	1.0	0.073
7661	7670	42	0.8984	12.000
7133	9176	42	0.9017	0.000
6336	6708	42	0.9062	0.000
5978	7457	42	0.8891	0.000
5025	11268	42	0.9121	0.000
6992	11217	42	0.9205	-0.011
7008	10940	42	0.8856	-14.016
7133	7741	42	0.9039	0.000
5025	7224	42	0.9174	-0.036
6919	11217	42	0.9226	-0.011
5112	7133	42	0.8805	-14.016
7008	7162	42	0.9119	2.005
9707	10124	42	0.893	0.000
7528	11623	42	0.924	0.000
5743	6336	42	0.9016	0.000
11254	11962	42	0.8894	0.036
8447	11553	42	0.9101	0.009
6774	9707	42	0.8881	0.000
5278	6771	42	0.8999	0.036
5725	7528	42	0.8983	0.036
6925	8255	42	0.9463	-0.047
6708	7257	42	0.8969	-0.036
7758	10605	42	0.908	0.036
7224	7528	42	0.8986	0.036
7412	7758	42	0.9027	0.000
5725	7133	42	0.8875	-12.000
5669	12234	42	0.8955	0.037
7738	11962	42	0.9103	0.036
5112	6919	42	0.9269	0.047
7035	8255	42	0.9381	-0.047
6266	6968	43	0.9545	0.016
3580	7831	43	0.8316	-0.008
3486	6968	43	0.8831	-14.016
3486	3580	43	0.9082	0.000
6968	10433	43	0.9567	0.047
6968	7831	43	0.8521	14.008
6266	10433	43	1.0	0.063
3580	6968	43	0.8503	-14.016
6266	7831	43	0.8231	14.024
3486	7831	43	0.8775	-0.008
7894	12304	44	0.9062	-0.028
3032	9962	45	0.9313	0.023
144	160	45	0.9051	-58.042
276	6101	45	0.9204	-58.079
7718	10696	45	0.8959	14.003
160	276	45	0.9147	-116.083
7413	8186	45	0.8922	42.047
3032	8186	45	1.0	-0.019
6377	9919	45	0.9249	-14.016
6101	9282	45	0.8959	110.250
9923	10001	45	0.9819	0.023
10183	10696	45	0.9193	14.016
7718	12140	45	0.8935	-28.045
9962	10696	45	0.9199	-14.016
1893	9279	45	0.8916	270.323
7198	7413	45	0.9306	14.015
8009	10183	45	0.8837	-28.008
276	2692	45	0.9172	116.119
6377	9279	45	0.886	-205.122
3032	10001	45	0.8803	-13.993
4268	10630	45	0.9224	-0.011
2692	5989	45	0.9995	-0.014
160	5989	45	0.9592	0.021
4268	6219	45	0.962	-0.027
160	332	45	0.888	-174.125
4172	9053	45	0.8893	-0.000
9279	9282	45	0.9604	14.016
332	602	45	0.889	-116.084
5367	7413	45	0.9733	-0.019
5342	10001	45	0.9749	0.059
3304	3366	45	0.9361	0.000
8932	10183	45	0.8882	14.017
4172	10183	45	0.9385	0.023
3304	11665	45	0.9488	0.074
8932	10696	45	0.914	28.033
5367	8186	45	0.8844	42.028
1893	6101	45	0.9084	174.089
9923	10630	45	0.8994	-0.011
332	6503	45	0.8874	219.189
7718	9919	45	0.9114	13.979
6377	8186	45	0.9743	-0.019
602	6101	45	0.9298	116.048
5367	6377	45	0.9054	42.047
602	1893	45	0.9042	-58.042
276	5989	45	0.9148	116.105
266	332	45	0.9427	-116.084
7387	8186	45	0.8952	-0.008
160	2692	45	0.9537	0.036
6377	7387	45	0.9135	-0.011
7387	9962	45	0.9633	0.035
6377	6503	45	0.8882	-82.130
266	5989	45	0.888	58.063
266	276	45	0.9558	-58.041
6101	6503	45	0.8947	219.225
9919	10696	45	0.9817	0.023
