CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
31567	31572	1	0.8917	0.000
31572	31598	1	0.8668	-0.036
33399	33444	1	0.862	-0.015
35224	35226	1	0.8959	-0.000
31566	31570	1	0.9061	0.000
33440	35274	1	0.8726	-14.015
35226	35227	1	0.8741	-0.000
35227	35233	1	0.8741	-0.000
31567	33383	1	0.8975	-14.016
33438	33440	1	1.0	-0.000
31598	31599	1	0.8817	0.000
35227	35274	1	0.8766	-0.037
31567	31570	1	0.9041	0.000
33394	33399	1	0.8862	-0.022
31572	31599	1	0.8964	-0.036
33399	33440	1	0.8731	-0.015
33399	33461	1	0.9	-0.037
35224	35233	1	0.8959	-0.000
33394	33461	1	0.8638	-0.059
35226	35233	1	1.0	-0.000
33399	33438	1	0.8731	-0.015
35269	35274	1	0.8636	-0.000
33383	33440	1	0.9211	-0.037
31573	31599	1	0.8819	-0.036
35211	35228	1	0.8686	-0.037
35211	35269	1	0.8678	-0.073
35227	35228	1	0.9	0.000
33393	33399	1	0.8634	-0.022
33383	33393	1	0.8844	-0.000
31571	31599	1	0.8833	-0.036
31566	31567	1	0.953	0.000
35224	35263	1	0.8863	-0.037
31571	31572	1	0.8647	0.000
33438	35274	1	0.8726	-14.016
31571	31598	1	1.0	-0.036
33393	33394	1	0.8859	0.000
31570	31573	1	0.9176	-0.000
33383	33438	1	0.9211	-0.037
35228	35269	1	0.8813	-0.037
48153	48164	3	0.9794	-0.073
44763	46904	3	0.8243	-28.031
47961	48153	3	0.8332	-3.938
44763	47961	3	0.9191	-44.025
48153	48160	3	0.8622	-0.036
42048	46028	3	0.782	-44.024
42045	42048	3	0.961	-0.021
46904	47961	3	0.8437	-15.994
44763	46028	3	0.7818	-15.993
48160	49421	3	0.7983	-27.995
42045	46904	3	0.8073	-56.084
42048	46904	3	0.7995	-56.063
47961	49161	3	0.8179	-25.980
42045	47961	3	0.8032	-72.078
46029	47961	3	0.8771	-28.031
48159	48160	3	0.929	0.000
48159	48164	3	0.9567	-0.036
46028	47961	3	0.8263	-28.032
46028	46029	3	0.9538	-0.001
44763	49161	3	0.796	-70.005
42048	46029	3	0.8399	-44.025
44761	50430	3	0.7855	-106.099
47961	48505	3	0.8243	-10.021
46029	48153	3	0.8166	-31.970
43438	43441	3	0.999	-0.057
44763	46029	3	0.8444	-15.994
42045	46028	3	0.7946	-44.045
44763	46903	3	0.7971	-28.031
42048	47961	3	0.8083	-72.057
42048	44763	3	0.7949	-28.031
44763	50430	3	0.8127	-106.042
42047	42048	3	0.7844	-0.021
46029	46904	3	0.8128	-12.037
43438	44761	3	0.7956	-14.016
48160	48164	3	0.9017	-0.036
42045	46029	3	0.8341	-44.046
44761	44763	3	0.8399	-0.057
48153	48159	3	0.9393	-0.036
29361	29395	4	0.9033	-0.037
8	13	5	0.9196	0.000
10	19	5	0.9883	0.000
9	10	5	0.9477	0.000
9	13	5	0.9419	0.000
13	17	5	0.9148	0.000
9	19	5	0.9377	0.000
8	15	5	0.9152	0.000
8	10	5	0.9221	0.000
13	19	5	0.9903	0.000
10	17	5	0.9203	0.000
8	19	5	0.9139	0.000
9	15	5	0.94	0.000
17	19	5	0.901	0.000
9	17	5	0.9711	0.000
15	17	5	0.9186	0.000
13	15	5	0.9809	0.000
8	17	5	0.9612	0.000
8	9	5	0.9796	0.000
10	15	5	0.9873	0.000
15	19	5	0.9774	0.000
10	13	5	0.9934	0.000
14126	14132	6	0.9114	0.000
14125	14126	6	0.9388	0.000
14125	14132	6	0.9656	0.000
4939	4940	7	0.9581	0.000
4935	4939	7	0.8459	0.000
4936	4939	7	0.848	0.000
4935	4936	7	0.9402	0.000
4934	4935	7	0.823	0.000
4927	4935	7	0.8463	0.000
16161	16250	8	0.9667	-0.064
16206	16212	8	0.7847	-0.000
16206	16209	8	0.8774	-0.000
16206	16250	8	0.7915	-0.016
13636	16208	8	0.8637	-14.016
13624	13681	8	0.8888	-0.036
16206	18795	8	0.8132	-14.016
16187	16210	8	0.8516	-0.021
13637	16208	8	0.8443	-14.015
16206	16211	8	0.8195	-0.000
16161	16209	8	0.8819	-0.049
13624	13735	8	0.9365	-0.073
13637	13684	8	0.9044	-0.015
16212	16250	8	0.907	-0.016
16208	16212	8	0.7647	-0.000
16210	16211	8	0.9503	-0.000
12976	18793	8	0.7947	-32.026
13637	18795	8	0.8208	-28.031
13684	16250	8	0.8754	-14.016
16208	16210	8	0.7781	-0.000
16211	16250	8	0.9377	-0.016
16157	16209	8	0.8379	-0.058
16157	18717	8	0.7967	-14.016
18717	18794	8	0.8559	-0.057
12975	18793	8	0.7912	-32.026
13636	16212	8	0.9253	-14.016
13684	24213	8	0.7989	-58.006
13636	16209	8	0.9048	-14.016
13636	18793	8	0.8263	-28.031
13637	18794	8	0.8299	-28.031
16211	18795	8	0.8376	-14.016
13681	24213	8	0.802	-58.006
16187	16211	8	0.9034	-0.021
16187	16209	8	0.8443	-0.021
16212	18795	8	0.8513	-14.016
16161	16212	8	0.913	-0.049
12932	12976	8	0.8073	-0.036
12976	20891	8	0.8585	-43.990
16209	16211	8	0.9346	-0.000
12975	18794	8	0.7753	-32.026
13636	13681	8	0.9169	-0.016
12930	12977	8	0.7969	-284.174
13681	13684	8	0.8898	-0.000
13684	13735	8	0.9488	-0.036
16209	16210	8	0.9531	-0.000
12930	12975	8	0.7944	-0.036
16209	18795	8	0.8664	-14.016
13637	16210	8	0.9192	-14.016
16157	16211	8	0.9109	-0.058
13681	16250	8	0.8521	-14.016
16206	16210	8	0.7961	-0.000
13636	13684	8	0.91	-0.016
12976	18794	8	0.7723	-32.026
13636	16211	8	0.9103	-14.016
16250	24213	8	0.8035	-43.990
20891	20893	8	0.7764	-0.000
18793	18794	8	0.9066	0.000
13624	13637	8	0.9452	-0.021
13637	16209	8	0.8996	-14.015
16211	16212	8	0.9665	0.000
16208	16250	8	0.7864	-0.016
16161	16210	8	0.8972	-0.049
13637	16211	8	0.9046	-14.016
16161	16208	8	0.7631	-0.049
16157	16161	8	0.9224	-0.009
16211	18794	8	0.8399	-14.016
16157	16187	8	0.9016	-0.037
13637	18793	8	0.8057	-28.031
16161	18717	8	0.809	-14.007
16210	18794	8	0.8525	-14.016
16210	16250	8	0.8918	-0.016
12976	12977	8	0.9475	-284.138
12932	12975	8	0.8251	-0.036
13636	16206	8	0.8822	-14.016
16157	16212	8	0.8933	-0.058
13637	16206	8	0.8663	-14.015
13624	13636	8	0.9342	-0.021
16208	16211	8	0.8051	-0.000
16157	16250	8	0.9012	-0.073
16187	16212	8	0.8737	-0.021
13636	16210	8	0.9288	-14.016
18717	18793	8	0.8011	-0.057
16187	16250	8	0.9493	-0.036
16209	16250	8	0.8873	-0.016
13637	13735	8	0.9335	-0.052
13681	13735	8	0.8948	-0.037
16161	16187	8	0.9404	-0.028
16210	18795	8	0.8636	-14.016
16206	18794	8	0.8735	-14.016
16208	18794	8	0.8494	-14.016
12975	12977	8	1.0	-284.138
18793	18795	8	0.7874	0.000
13637	13681	8	0.8987	-0.015
16210	16212	8	0.9783	-0.000
16208	18795	8	0.7955	-14.016
12932	12977	8	0.83	-284.174
16209	18793	8	0.889	-14.016
12975	20891	8	0.847	-43.990
16209	18794	8	0.8974	-14.016
13636	18794	8	0.8444	-28.031
13637	16212	8	0.9214	-14.016
18794	18795	8	0.8694	0.000
18717	18795	8	0.9128	-0.057
16206	16208	8	0.9587	-0.000
12930	12932	8	0.9616	0.000
16212	18793	8	0.8449	-14.016
13636	18795	8	0.8363	-28.031
13636	13637	8	0.9717	-0.000
16161	16206	8	0.7696	-0.048
16208	16209	8	0.8527	0.000
16209	16212	8	0.9366	-0.000
16161	16211	8	0.9312	-0.049
16206	18793	8	0.8998	-14.016
13624	16187	8	0.8615	-14.016
16210	18793	8	0.8466	-14.016
16208	18793	8	0.8804	-14.016
16157	16210	8	0.8682	-0.058
12975	12976	8	0.9475	0.000
13636	13735	8	0.937	-0.052
13624	13684	8	0.9329	-0.036
16212	18794	8	0.8439	-14.016
16211	18793	8	0.8442	-14.016
38670	41703	9	0.9712	-24.058
38283	44412	9	0.9604	-56.063
44197	44198	9	0.9863	-0.000
36288	39779	9	0.9876	-28.031
41887	43297	9	0.9558	-14.016
39779	44197	9	0.9766	-42.010
38289	45743	9	0.9598	-72.057
41705	43300	9	0.9664	-15.996
38283	41703	9	0.9743	-28.031
38677	44197	9	0.9642	-50.020
36288	41704	9	0.9754	-44.026
38677	41705	9	0.9835	-24.004
41704	41705	9	0.9969	0.000
23580	38283	9	0.9586	-102.068
38669	39461	9	0.9542	-6.047
39461	43556	9	0.9509	-37.979
38288	45745	9	0.9657	-72.057
38670	44197	9	0.9691	-50.073
38288	45744	9	0.9661	-72.057
41704	44198	9	0.9631	-26.016
23580	38677	9	0.9564	-106.095
38677	41704	9	0.9815	-24.004
53887	53888	9	0.9538	-0.000
38287	41703	9	0.9695	-28.031
38670	41704	9	0.9846	-24.058
43297	44412	9	0.95	-12.036
38287	38288	9	0.9786	0.000
41705	45745	9	0.9863	-44.026
39461	44198	9	0.9578	-44.026
36288	38676	9	0.982	-20.017
44412	45743	9	0.9569	-15.994
41705	45744	9	0.9663	-44.026
45745	46018	9	0.9619	-3.938
38287	39779	9	0.9631	-12.036
38287	43297	9	0.9583	-44.026
38283	43300	9	0.9602	-44.027
41704	45745	9	0.9855	-44.026
38288	38670	9	0.968	-3.974
41705	45743	9	0.9753	-44.026
39779	41705	9	0.9738	-15.995
38288	43300	9	0.9656	-44.027
36288	41705	9	0.9769	-44.026
41704	43300	9	0.9653	-15.996
52884	53887	9	0.9502	-227.946
41887	43300	9	0.9549	-14.017
38283	43297	9	0.9586	-44.026
38289	43300	9	0.966	-44.027
38287	45743	9	0.9632	-72.057
45744	45745	9	0.9814	-0.000
43297	45744	9	0.9668	-28.031
38670	46410	9	0.9659	-78.105
44412	45745	9	0.9583	-15.995
38283	44198	9	0.9605	-54.047
23580	38669	9	0.9482	-106.042
38676	46410	9	0.9623	-78.056
38670	52929	9	0.9606	-335.836
38288	41703	9	0.9767	-28.031
38288	38289	9	0.9664	-0.000
41705	46410	9	0.9661	-54.047
38289	43297	9	0.9577	-44.026
36288	44198	9	0.9782	-70.042
44197	46410	9	0.9556	-28.032
53401	53688	9	0.9681	-74.019
23580	38670	9	0.9611	-106.042
39461	39779	9	0.9618	-2.016
38283	45743	9	0.9599	-72.057
41705	44198	9	0.9649	-26.016
36288	38288	9	0.9736	-15.995
38676	39779	9	0.9761	-8.014
41704	45744	9	0.9656	-44.026
45743	46018	9	0.9592	-3.938
44197	46018	9	0.9515	-21.948
38677	52929	9	0.9599	-335.783
39779	41704	9	0.9721	-15.995
44412	45744	9	0.9556	-15.994
43300	45743	9	0.9805	-28.030
41703	45745	9	0.9786	-44.026
38283	39779	9	0.9659	-12.036
38670	44198	9	0.9705	-50.073
38669	39779	9	0.9623	-8.063
43556	45600	9	0.945	-22.078
38670	46018	9	0.9577	-72.021
43297	45743	9	0.9704	-28.031
38677	44198	9	0.966	-50.020
38670	45745	9	0.9633	-68.083
38677	46410	9	0.9607	-78.051
41703	45744	9	0.9754	-44.026
38289	45744	9	0.9575	-72.057
41704	46410	9	0.9635	-54.047
45744	46018	9	0.9565	-3.938
52108	53401	9	0.9644	-153.928
38676	41705	9	0.985	-24.009
38287	44198	9	0.9587	-54.047
36288	44197	9	0.9737	-70.042
41703	46018	9	0.966	-47.963
41703	41705	9	0.9827	-0.000
38676	44198	9	0.9672	-50.025
38288	44198	9	0.9694	-54.047
38283	41705	9	0.9638	-28.031
38289	44412	9	0.9498	-56.062
43300	45745	9	0.9818	-28.030
43297	45745	9	0.9697	-28.031
38670	38677	9	0.9962	-0.053
41703	45743	9	0.9778	-44.026
36288	38287	9	0.9608	-15.995
43300	45744	9	0.9753	-28.030
45743	45745	9	0.9909	-0.000
38676	41704	9	0.9826	-24.009
38288	44197	9	0.9646	-54.047
45743	45744	9	0.9927	0.000
38676	41703	9	0.9673	-24.009
38670	38676	9	0.9964	-0.048
38288	41704	9	0.97	-28.031
38283	45744	9	0.9596	-72.057
38283	38287	9	0.9694	-0.000
38676	52929	9	0.9604	-335.788
43297	46018	9	0.9574	-31.968
38676	44197	9	0.9666	-50.025
38287	45745	9	0.9589	-72.057
43300	44412	9	0.9585	-12.035
52884	53688	9	0.9535	-153.928
38288	45743	9	0.9665	-72.057
38283	45745	9	0.9588	-72.057
52929	53401	9	0.9463	-74.019
43297	43300	9	0.9808	-0.001
38669	44198	9	0.9587	-50.073
38669	44197	9	0.9516	-50.073
36288	38283	9	0.9637	-15.995
41884	41887	9	0.9534	-0.000
39779	41703	9	0.9748	-15.995
38283	38288	9	0.983	-0.000
38287	43300	9	0.9677	-44.027
38676	38677	9	0.9965	-0.005
21022	38677	9	0.9531	-120.111
21022	23580	9	0.9708	-14.016
38670	41705	9	0.9855	-24.058
41703	41704	9	0.9807	-0.000
36288	41703	9	0.9757	-44.026
36288	38677	9	0.9795	-20.022
38283	41704	9	0.9616	-28.031
36288	38669	9	0.9636	-19.969
38287	38289	9	0.9885	-0.000
23580	39779	9	0.9612	-114.104
53688	53887	9	0.9814	-74.018
38669	43556	9	0.9529	-44.026
38288	41705	9	0.9713	-28.031
36288	38670	9	0.988	-19.969
46409	46410	9	0.9632	-0.000
21022	38676	9	0.9548	-120.106
36288	46410	9	0.961	-98.073
41704	45743	9	0.9746	-44.026
38670	39779	9	0.9825	-8.063
38287	44412	9	0.9581	-56.062
38677	41703	9	0.9673	-24.004
38288	39779	9	0.9754	-12.036
38677	39779	9	0.9747	-8.009
41703	44198	9	0.9693	-26.016
39779	44198	9	0.982	-42.010
23580	38676	9	0.9589	-106.090
23580	36288	9	0.9642	-86.073
43300	46018	9	0.9672	-31.967
38287	45744	9	0.962	-72.057
23580	44198	9	0.9577	-156.115
1162	1163	10	0.9044	-0.000
1129	1163	10	0.8119	-0.094
1129	1162	10	0.8259	-0.094
51230	51231	11	0.9162	-0.001
50939	51231	11	0.909	-14.016
50939	51435	11	0.775	-28.032
50939	51230	11	0.8946	-14.016
51231	51435	11	0.8353	-14.016
51230	51435	11	0.8773	-14.017
47708	50589	12	0.8037	-72.021
48511	49116	12	0.9105	-14.017
50587	50899	12	0.8646	-14.017
47707	48511	12	0.9248	-14.014
50589	50901	12	0.8741	-14.016
48511	48514	12	0.8103	-0.003
48514	50897	12	0.8282	-72.018
50589	51196	12	0.8142	-28.031
48511	48512	12	0.8199	-0.003
48514	50898	12	0.7829	-72.018
47721	48511	12	0.8731	-13.993
48514	50900	12	0.8297	-72.020
48514	49116	12	0.9242	-14.014
50898	50899	12	0.8887	-0.001
47708	48512	12	0.8909	-14.016
47707	48514	12	0.8944	-14.017
50899	50900	12	0.9507	-0.000
47708	50897	12	0.7974	-86.035
47708	49115	12	0.8214	-28.030
47707	49116	12	0.8243	-28.031
48512	50897	12	0.8429	-72.019
47709	47721	12	0.8913	-0.020
48512	49115	12	0.9347	-14.014
48512	48514	12	0.9762	-0.001
48512	48534	12	0.8134	-0.056
48513	48514	12	0.9363	-0.002
48513	50900	12	0.8295	-72.022
47708	50587	12	0.8099	-72.020
48511	48513	12	0.8077	-0.002
48513	49116	12	0.9009	-14.015
48511	49115	12	0.9157	-14.017
48513	50901	12	0.8227	-72.022
50587	50589	12	0.906	-0.001
48513	50899	12	0.8297	-72.021
48534	49116	12	0.7642	-13.958
48512	48513	12	0.9492	0.001
48512	50899	12	0.843	-72.020
48512	50587	12	0.8017	-58.003
50587	50901	12	0.8428	-14.017
50589	50899	12	0.8728	-14.015
47707	49115	12	0.83	-28.031
50899	51196	12	0.9034	-14.015
47707	50589	12	0.8127	-72.021
47708	48511	12	0.9064	-14.013
47721	48534	12	0.8665	-14.052
48511	48534	12	0.9854	-0.059
48513	50898	12	0.801	-72.020
48513	49115	12	0.9103	-14.015
48512	50900	12	0.8432	-72.021
47708	47721	12	0.9367	-0.020
50588	51196	12	0.8176	-28.031
47707	48512	12	0.9043	-14.016
47707	50900	12	0.8079	-86.037
48512	49116	12	0.9237	-14.014
50897	50901	12	0.9176	-0.002
47709	50897	12	0.8095	-86.035
50588	50900	12	0.8683	-14.017
50587	50897	12	0.8813	-14.016
47707	47709	12	0.9041	-0.001
50589	50898	12	0.8186	-14.014
47707	47721	12	0.9358	-0.020
50589	50900	12	0.8586	-14.016
50898	50900	12	0.86	-0.001
47709	48511	12	0.8768	-14.013
50901	51196	12	0.8858	-14.015
49115	49116	12	0.9796	-0.000
47709	48512	12	0.8667	-14.016
47709	50589	12	0.7933	-72.020
47708	48513	12	0.8828	-14.015
47707	48534	12	0.9064	-14.073
50587	50588	12	0.9527	-0.001
50900	51196	12	0.8983	-14.015
47707	50897	12	0.8075	-86.035
47709	48514	12	0.8593	-14.016
47707	47708	12	0.9787	-0.000
47709	49116	12	0.7884	-28.030
50588	50901	12	0.8704	-14.017
47708	49116	12	0.8129	-28.031
48514	50899	12	0.8258	-72.019
48534	49115	12	0.769	-13.958
48512	50588	12	0.7993	-58.004
50897	50899	12	0.9516	-0.001
48514	49115	12	0.9294	-14.014
47707	50587	12	0.8179	-72.020
48514	50901	12	0.8123	-72.020
47708	48534	12	0.8857	-14.073
47707	50588	12	0.8293	-72.020
50587	50898	12	0.8407	-14.016
48513	50587	12	0.8082	-58.004
48512	50901	12	0.8284	-72.021
50897	50900	12	0.9175	-0.002
50588	50897	12	0.8987	-14.015
50588	50589	12	0.9244	-0.001
50587	51196	12	0.7888	-28.032
50587	50900	12	0.845	-14.017
47709	48534	12	0.8645	-14.072
48513	50897	12	0.8361	-72.020
50897	50898	12	0.9223	-0.000
47707	48513	12	0.8922	-14.015
48513	50588	12	0.8016	-58.005
50897	51196	12	0.8798	-14.016
50900	50901	12	0.9293	0.000
47708	48514	12	0.8831	-14.017
47709	50898	12	0.7847	-86.035
47709	50588	12	0.7932	-72.020
50588	50898	12	0.8376	-14.015
47708	47709	12	0.8864	-0.001
50588	50899	12	0.8929	-14.016
48514	48534	12	0.8056	-0.056
50898	51196	12	0.8134	-14.016
50589	50897	12	0.8567	-14.014
47709	48513	12	0.8639	-14.015
47708	50588	12	0.8193	-72.020
50899	50901	12	0.9479	-0.000
50898	50901	12	0.8721	-0.001
29765	29767	13	0.9198	0.000
29767	29768	13	0.8861	0.000
29698	29767	13	0.8946	-0.073
29739	29740	13	0.9176	0.000
29734	29735	13	0.9317	0.000
29735	29740	13	0.9068	-0.000
29767	29769	13	0.8872	-0.000
29740	29768	13	0.8944	-0.042
29676	29738	13	0.8885	-0.052
29734	29737	13	0.9318	-0.000
29739	29765	13	0.9153	-0.042
29734	29767	13	0.9195	-0.043
29736	29740	13	0.8879	0.000
29737	29765	13	0.9088	-0.042
29735	29739	13	0.8945	-0.000
29734	29736	13	0.8812	-0.000
29738	29774	13	0.8934	-0.043
29736	29767	13	0.887	-0.042
29737	29740	13	0.9178	0.000
29725	29734	13	0.8898	-0.015
29734	29765	13	0.8932	-0.043
29737	29739	13	0.9156	0.000
29765	29768	13	0.8898	0.000
29739	29767	13	0.8804	-0.042
29736	29774	13	0.8879	-0.043
29767	29774	13	0.9011	-0.000
29735	29774	13	0.8826	-0.043
29737	29767	13	0.9097	-0.042
29725	29736	13	0.8824	-0.015
29765	29774	13	0.8834	-0.000
29740	29767	13	0.9067	-0.042
29735	29767	13	0.906	-0.043
29676	29774	13	0.9098	-0.095
29740	29765	13	0.9754	-0.042
29735	29765	13	0.8961	-0.043
29734	29740	13	0.9001	-0.000
29735	29737	13	0.9578	-0.000
29698	29774	13	0.8883	-0.073
29698	29740	13	0.9003	-0.031
29734	29739	13	0.8804	-0.000
29739	29766	13	0.9142	-0.042
29698	29765	13	0.8945	-0.073
12229	12272	14	0.9433	-0.036
12232	12271	14	0.9785	-0.036
12226	12233	14	0.9519	0.000
12228	12235	14	0.9447	0.000
12232	12417	14	0.9576	-0.109
12232	12233	14	0.9495	0.000
12226	12228	14	0.9874	0.000
12271	12284	14	0.9698	0.000
12345	12348	14	0.9758	0.000
12235	12272	14	0.9461	-0.036
12228	12272	14	0.9668	-0.036
12275	12416	14	0.9439	-0.073
12233	12274	14	0.9432	-0.036
12275	12348	14	0.9704	-0.036
12233	12272	14	0.9424	-0.036
12275	12282	14	0.9546	0.000
12232	12337	14	0.9667	-0.073
12337	12345	14	0.9463	-0.000
12229	12274	14	0.9444	-0.036
12233	12234	14	0.9851	0.000
12226	12234	14	0.9496	0.000
12275	12278	14	0.9534	0.000
12283	12370	14	0.9464	-0.052
12275	12281	14	0.9563	0.000
12282	12417	14	0.9603	-0.073
12233	12276	14	0.9849	-0.036
12232	12284	14	0.9535	-0.036
12234	12276	14	0.9854	-0.036
12345	12347	14	0.9741	0.000
12229	12271	14	0.9417	-0.036
12416	12417	14	0.9405	0.000
12347	12348	14	0.9595	0.000
12337	12348	14	0.9578	-0.000
12271	12278	14	0.9755	0.000
12271	12417	14	0.942	-0.073
12228	12233	14	0.9604	0.000
12275	12337	14	0.964	-0.036
12229	12232	14	0.9494	0.000
12232	12278	14	0.9596	-0.036
12286	12416	14	0.9708	-0.073
12272	12274	14	0.97	0.000
12271	12272	14	0.9634	0.000
12272	12276	14	0.948	0.000
12232	12276	14	0.956	-0.036
12283	12286	14	0.9792	0.000
12232	12235	14	0.9687	0.000
12279	12280	14	1.0	0.000
12284	12337	14	0.9756	-0.036
12228	12232	14	0.9595	0.000
12271	12337	14	0.9595	-0.036
12281	12416	14	0.9436	-0.073
12226	12232	14	0.9648	0.000
12279	12281	14	0.9462	0.000
12272	12278	14	0.9435	0.000
12334	12416	14	0.9801	-0.036
12226	12272	14	0.9796	-0.036
12229	12276	14	0.9656	-0.036
12228	12271	14	0.9551	-0.036
12229	12234	14	0.9743	0.000
12337	12417	14	0.9463	-0.036
12275	12284	14	0.9447	0.000
12278	12282	14	0.9908	0.000
12275	12417	14	0.9442	-0.073
12282	12337	14	0.9817	-0.036
12334	12370	14	0.9539	-0.015
12283	12334	14	0.9577	-0.036
12282	12284	14	0.9808	0.000
12226	12229	14	0.9601	0.000
12226	12274	14	0.971	-0.036
12226	12235	14	0.9497	0.000
12286	12334	14	0.9753	-0.036
12272	12282	14	0.9433	0.000
12275	12345	14	0.9436	-0.036
12226	12271	14	0.9648	-0.036
12228	12234	14	0.955	0.000
12274	12276	14	0.9419	0.000
12232	12234	14	0.9532	0.000
12281	12348	14	0.9528	-0.036
12235	12284	14	0.9619	-0.036
12229	12233	14	0.9868	0.000
12278	12284	14	0.9789	0.000
12275	12280	14	0.9439	0.000
12271	12282	14	0.9768	0.000
12226	12276	14	0.95	-0.036
12275	12279	14	0.9439	0.000
12235	12282	14	0.9759	-0.036
12278	12417	14	0.9606	-0.073
12232	12282	14	0.964	-0.036
12235	12337	14	0.9717	-0.073
12334	12347	14	0.9484	-0.000
12235	12271	14	0.9648	-0.036
12233	12271	14	0.9493	-0.036
12281	12347	14	0.9898	-0.036
12334	12345	14	0.942	-0.000
12283	12416	14	0.9636	-0.073
12275	12277	14	0.949	0.000
12286	12370	14	0.9626	-0.052
12235	12417	14	0.9702	-0.109
12228	12274	14	0.9652	-0.036
12281	12345	14	0.9686	-0.036
12278	12337	14	0.9878	-0.036
12275	12334	14	0.9407	-0.036
12228	12276	14	0.9515	-0.036
12234	12271	14	0.9508	-0.036
12228	12229	14	0.9709	0.000
12235	12278	14	0.9725	-0.036
12232	12272	14	0.9583	-0.036
12280	12281	14	0.9462	0.000
12271	12274	14	0.9474	0.000
12271	12276	14	0.959	0.000
20360	20435	16	0.9213	-0.058
20330	20331	16	0.9471	0.000
20331	20435	16	0.9153	-0.094
20332	20336	16	0.9319	-0.000
20332	20360	16	0.9193	-0.036
20332	20357	16	0.9164	-0.036
30389	37914	16	0.9292	-58.042
20331	20332	16	0.9859	0.000
20336	20435	16	0.9545	-0.094
20331	20336	16	0.9405	-0.000
20357	20360	16	0.953	0.000
20336	20357	16	0.9574	-0.036
20332	20435	16	0.901	-0.094
20357	20435	16	0.9527	-0.058
20330	20332	16	0.9429	0.000
20435	30389	16	0.9012	-58.042
20331	20360	16	0.9219	-0.036
20336	20360	16	0.9323	-0.036
20331	20357	16	0.919	-0.036
17133	19670	19	0.9398	-14.016
31419	31421	19	1.0	-0.000
37546	42727	19	0.9619	-44.025
27191	29415	19	0.9115	-14.015
24704	31419	19	0.9042	-42.046
35838	45523	19	0.918	-88.052
30031	35838	19	0.9443	-44.027
14107	16655	19	0.9342	-14.016
27188	29420	19	0.9384	-14.016
16661	19696	19	0.8814	-17.057
17133	19668	19	0.9305	-14.016
37546	42728	19	0.9619	-44.025
22113	22114	19	0.9972	0.000
27160	27191	19	0.9102	-0.021
42728	50561	19	0.9274	-132.079
42728	46507	19	0.9621	-44.026
19667	27183	19	0.9149	-42.047
27188	27191	19	1.0	0.000
27182	31419	19	0.9603	-28.031
19670	27188	19	0.8858	-42.047
35838	41247	19	0.9444	-44.026
37546	46507	19	0.9359	-88.051
29415	31419	19	0.9804	-14.015
41244	45523	19	0.9278	-44.026
42727	45523	19	0.8996	-30.011
35839	41247	19	0.9299	-44.026
19670	30031	19	0.8856	-60.021
24707	24709	19	0.9729	0.000
45523	45570	19	0.9712	-0.100
27182	29415	19	0.9753	-14.016
14107	37546	19	0.8804	-149.106
17133	37546	19	0.8987	-132.079
22114	24704	19	0.9069	-14.016
30031	41244	19	0.9007	-88.053
44298	49699	19	0.898	-88.054
42728	49062	19	0.9482	-88.052
19670	27191	19	0.8858	-42.047
27182	31421	19	0.9603	-28.031
22113	24708	19	0.8933	-14.016
17131	17133	19	0.9984	0.000
41247	45523	19	0.9268	-44.026
22113	27191	19	0.8838	-28.031
35838	35839	19	0.9583	0.000
42727	42728	19	1.0	0.000
29420	31419	19	0.9053	-14.015
14107	17133	19	0.956	-17.027
37546	45523	19	0.8802	-74.036
14109	17131	19	0.9574	-17.027
14109	37546	19	0.8826	-149.106
16655	19670	19	0.9393	-17.027
21642	24709	19	0.8874	-17.027
35838	41244	19	0.9429	-44.026
30031	41247	19	0.9031	-88.053
41244	45570	19	0.8833	-44.126
17131	19668	19	0.9301	-14.016
24709	33267	19	0.8862	-56.063
19668	24708	19	0.9016	-28.031
46507	49062	19	0.9473	-44.026
24709	24742	19	0.8804	-0.044
27160	27188	19	0.9102	-0.021
19668	22113	19	0.9008	-14.016
22114	27191	19	0.8844	-28.031
19670	22113	19	0.9056	-14.016
30031	35839	19	0.938	-44.027
17131	19670	19	0.9398	-14.016
24704	29415	19	0.9065	-28.031
13057	31421	19	0.8957	-107.095
14109	17133	19	0.9566	-17.027
24708	27182	19	0.9196	-14.015
42727	46507	19	0.9621	-44.026
17131	19667	19	0.9108	-14.016
19670	24708	19	0.9072	-28.031
29415	31421	19	0.9804	-14.016
22113	27188	19	0.8838	-28.031
35839	45523	19	0.914	-88.052
22113	24704	19	0.9049	-14.016
13057	31419	19	0.8957	-107.095
42727	49062	19	0.9482	-88.052
19668	27191	19	0.884	-42.047
49062	50561	19	0.9472	-44.027
19668	27188	19	0.884	-42.047
27191	29420	19	0.9384	-14.016
33266	33267	19	0.9748	-0.000
19668	19670	19	0.9908	-0.000
24704	27182	19	0.913	-14.015
19670	22114	19	0.9075	-14.016
27188	29415	19	0.9115	-14.015
22114	27188	19	0.8844	-28.031
24708	29420	19	0.9281	-28.031
16661	19667	19	0.8917	-17.027
16655	19668	19	0.9357	-17.027
22114	24708	19	0.894	-14.016
30031	45523	19	0.8838	-132.079
14109	16655	19	0.9336	-14.016
17131	37546	19	0.9033	-132.079
17133	19667	19	0.9069	-14.016
29420	31421	19	0.9053	-14.015
19668	22114	19	0.9025	-14.016
37546	50561	19	0.9038	-176.104
24709	27183	19	0.8996	-14.015
