CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1199	1464	11	0.9646	-26.016
1219	85329	11	0.8835	40.031
2100	2239	11	0.9604	-2.016
1268	1718	11	0.9641	-14.016
29113	73952	11	0.97	0.000
1165	1322	11	0.9651	28.031
1185	1193	11	0.9461	-26.016
1277	1314	11	0.9198	-70.078
1163	1272	11	0.9643	14.016
8104	22184	11	0.9651	-28.031
1268	1314	11	0.9266	12.000
1421	17968	11	0.8717	-18.026
1199	5610	11	0.9505	-42.047
1165	2239	11	0.9543	-54.047
1682	2136	11	0.8708	-94.007
1273	1322	11	0.9645	-12.000
18520	21083	11	0.9353	0.000
1766	2262	11	0.8677	12.000
1795	85329	11	0.9345	0.000
2351	2454	11	0.9308	-28.031
1163	9478	11	0.9524	14.016
29113	29405	11	0.8581	2.016
1212	1464	11	0.9724	-28.031
1280	2239	11	0.9614	-26.016
1163	4525	11	0.9468	-56.063
1212	1322	11	0.9534	40.031
1273	1280	11	0.9351	-68.063
1193	4560	11	0.9455	-42.047
1199	1322	11	0.9414	42.047
1220	1834	11	0.9654	14.015
332	2729	11	0.877	-21.984
1109	1802	11	0.8813	74.073
1220	1268	11	0.9204	-54.047
1193	1314	11	0.9323	-2.016
2170	30893	11	0.8603	28.053
28797	85329	11	0.8919	30.047
1199	1718	11	0.9413	-16.031
1682	5096	11	0.8822	-80.028
1165	5610	11	0.9504	-56.063
1464	5610	11	0.9325	-16.031
29265	85329	11	0.9789	0.000
1190	28696	11	0.9527	2.016
1742	2170	11	0.9027	-15.995
286	1110	11	0.8614	-70.009
1109	1421	11	0.8827	72.057
1633	3683	11	0.9336	14.016
3683	28773	11	0.8799	-66.047
1720	28773	11	0.9156	26.016
4134	29265	11	0.8535	-18.011
1110	1381	11	0.8901	-15.974
1720	1751	11	0.9359	14.016
1445	2100	11	0.9341	-42.047
1273	111482	11	0.9609	14.016
1272	8104	11	0.9583	-14.016
1184	9478	11	0.9595	28.031
1272	14276	11	0.9587	-28.031
1421	1802	11	0.913	2.016
1272	1484	11	0.9578	-56.063
2084	23346	11	0.9352	56.062
1464	1748	11	0.9569	-2.016
29265	32275	11	0.8529	12.036
5096	102582	11	0.8658	-117.152
1720	7253	11	0.9405	-28.031
332	1219	11	0.9051	-91.031
1260	1266	11	0.9444	-28.031
1174	1718	11	0.9697	-42.047
1212	1266	11	0.9765	-14.016
1266	1464	11	0.9795	-14.016
30015	73952	11	0.9185	13.979
4525	22184	11	0.9214	28.031
1445	2013	11	0.93	-40.031
1203	28696	11	0.9728	14.016
42387	59168	11	0.9289	-0.000
1174	5610	11	0.9387	-68.063
1718	5610	11	0.9492	-26.016
1484	8104	11	0.9521	42.047
1472	6255	11	0.9236	28.031
1280	1464	11	0.9627	-12.000
1185	1220	11	0.9779	14.016
1185	40113	11	0.9492	0.000
1184	14276	11	0.9714	0.000
2013	7253	11	0.9532	-14.016
1268	1748	11	0.9321	-26.016
1221	1277	11	0.9337	56.062
4134	32275	11	0.8674	-5.974
1185	1221	11	0.9702	-14.016
1199	2239	11	0.9505	-40.031
1190	1280	11	0.9572	-54.047
1221	1834	11	0.9559	42.047
1233	1354	11	0.9618	14.016
1266	28696	11	0.9516	54.047
1220	1718	11	0.937	-68.063
1472	28696	11	0.9508	-26.016
1393	1445	11	0.9287	-26.016
2084	4560	11	0.9105	-26.016
1421	2136	11	0.8785	-36.037
1149	1421	11	0.8842	26.015
2013	2100	11	0.943	-2.016
1219	2729	11	0.8516	69.047
59168	102582	11	0.9103	0.000
1314	1337	11	0.9205	56.062
1190	1322	11	0.9555	2.016
1364	28773	11	0.901	14.016
1465	42387	11	0.9416	0.000
1185	1277	11	0.9343	42.047
1190	1268	11	0.9489	-42.047
1322	1633	11	0.9408	14.016
1109	1430	11	0.8655	186.090
4560	23346	11	0.9001	82.078
1203	1280	11	0.9419	-42.047
1314	1718	11	0.9298	-26.016
1718	1748	11	0.9561	-12.000
17968	20750	11	0.8728	130.076
14148	44922	11	0.9829	-0.035
1149	2136	11	0.891	-10.022
1766	28736	11	0.9051	-16.031
1430	73952	11	0.8676	-35.149
1199	1212	11	0.9564	2.016
1212	1748	11	0.9298	-30.047
1193	1221	11	0.9474	12.000
1190	1193	11	0.9762	-28.031
1221	2084	11	0.9656	-28.031
1393	1633	11	0.9223	26.016
1795	28797	11	0.8697	-30.047
1203	1322	11	0.9722	14.016
1221	23346	11	0.9146	28.031
4560	5610	11	0.9161	-12.000
1149	1381	11	0.8758	-76.031
1212	1280	11	0.946	-16.031
1751	28773	11	0.9314	12.000
1777	2136	11	0.8777	-94.007
1277	23346	11	0.9251	-28.031
1260	2306	11	0.9171	28.031
1109	2170	11	0.8606	128.047
1280	1748	11	0.9691	-14.016
1445	7253	11	0.9256	-54.047
1393	6255	11	0.9075	66.047
1795	4134	11	0.8544	18.011
1445	1751	11	0.9378	-12.000
1802	5096	11	0.8741	-24.074
1174	1190	11	0.9804	14.016
1203	1273	11	0.9549	26.016
1570	59168	11	0.8723	-175.287
1193	1199	11	0.9608	-12.000
1273	1472	11	0.9535	14.016
1221	40113	11	0.9211	14.016
1570	42387	11	0.8721	-175.287
23346	63991	11	0.9032	-12.000
1834	111482	11	0.9318	2.016
1149	1777	11	0.8866	83.985
1199	1748	11	0.9702	-28.031
1185	1314	11	0.9728	-28.031
1699	28736	11	0.8724	-14.016
1465	107601	11	0.9477	0.000
1472	111482	11	0.9803	0.000
1682	1742	11	0.921	14.015
2100	5751	11	0.9303	-14.016
8104	14276	11	0.9645	-14.016
1184	4525	11	0.9482	-42.047
1212	1445	11	0.946	2.016
1408	1630	11	0.8461	-3.993
1109	1110	11	0.8674	-14.015
1464	2100	11	0.9596	-12.000
1185	1718	11	0.9315	-54.047
2100	7253	11	0.9506	-12.000
1633	111482	11	0.9338	12.000
1777	17968	11	0.8764	-75.996
451	1742	11	0.8884	-36.058
1193	1273	11	0.9503	42.047
1795	61183	11	0.8936	-0.048
1393	28696	11	0.9375	12.000
286	2136	11	0.8699	-19.974
1185	1337	11	0.9362	28.031
42387	102582	11	0.9238	-0.000
1203	1266	11	0.9403	-40.031
1277	1322	11	0.9343	-38.016
1393	1472	11	0.9191	38.016
1314	40113	11	0.9262	28.031
1219	29265	11	0.8663	40.031
9478	22184	11	0.9461	-42.047
1174	1185	11	0.9414	12.000
1766	111482	11	0.9225	-14.015
1314	1834	11	0.9467	56.062
1742	59168	11	0.8962	-211.195
1337	28736	11	1.0	0.000
17968	59168	11	0.8705	-121.184
1174	1273	11	0.9638	28.031
1272	9478	11	0.9521	-0.000
1381	2136	11	0.8757	66.009
1268	1280	11	0.9373	-12.000
8104	9478	11	0.9564	14.016
451	1777	11	0.8735	-50.074
28773	66682	11	0.9314	-12.000
1163	8104	11	0.9669	0.000
1795	29265	11	0.927	0.000
1272	22184	11	0.9528	-42.047
2454	28797	11	0.8857	-28.068
1981	59762	11	0.9236	-0.995
28736	40113	11	0.9226	-28.031
1463	61741	11	0.8414	-4.025
1203	1464	11	0.9406	-54.047
1633	28696	11	0.9411	-14.016
332	1125	11	0.9446	-77.015
1277	28696	11	0.9351	-38.015
1185	28736	11	0.9362	28.031
1184	1484	11	0.9725	-28.031
1193	1748	11	0.9527	-40.031
1314	28736	11	0.9205	56.062
1314	23346	11	0.926	42.047
1260	2100	11	0.9238	-54.047
1165	28696	11	0.9644	28.031
1430	61183	11	0.8701	45.919
1163	1484	11	0.9735	-42.047
2131	2429	11	0.8951	-14.016
1165	1174	11	0.9616	12.000
2239	5751	11	0.9223	-12.000
1337	1766	11	0.9051	16.031
2131	5487	11	0.8883	0.000
1751	2013	11	0.9	-28.031
2013	66682	11	0.9	28.031
4134	85329	11	0.8614	-18.011
1718	4560	11	0.9412	-14.016
1280	5610	11	0.9515	-28.031
23346	40113	11	0.9112	-14.016
1364	1751	11	0.8911	2.016
1421	1570	11	0.8902	36.077
1408	4134	11	0.858	-10.021
1421	1777	11	0.8813	57.970
1190	1199	11	0.9598	-40.031
1393	2306	11	0.9534	14.016
3683	6255	11	0.9101	26.016
1864	3683	11	0.8893	14.016
1464	2239	11	0.9703	-14.016
1430	1777	11	0.9055	-56.063
1174	1199	11	0.9545	-26.016
1212	2013	11	0.9286	-38.016
1421	2170	11	0.8632	55.990
1777	1802	11	0.8964	-55.954
1165	1748	11	0.9549	-42.047
1163	22184	11	0.9601	-28.031
4134	61183	11	0.8732	-18.058
1212	1720	11	0.931	-24.000
1266	1720	11	0.9271	-9.984
1221	1314	11	0.9839	-14.016
1277	1834	11	0.9509	-14.016
1720	66682	11	0.9359	14.016
3674	5487	11	0.8459	-0.036
1682	17968	11	0.8711	-75.996
2306	6255	11	0.9128	52.031
1220	1273	11	0.9358	2.016
1421	1742	11	0.8839	71.985
1430	2136	11	0.8761	-150.070
1185	2084	11	0.948	-42.047
1212	1260	11	0.9554	14.016
1280	1718	11	0.9538	-2.016
18520	90705	11	0.8549	28.032
1174	1220	11	0.9556	26.016
1260	28773	11	0.9145	-12.000
1203	1472	11	0.9311	40.031
1149	1742	11	0.8934	98.000
1570	1802	11	0.874	-34.061
1337	1699	11	0.8724	14.016
1802	20750	11	0.8741	110.034
2239	5610	11	0.9496	-2.016
1864	6443	11	0.9466	0.019
1381	42387	11	0.8728	-37.163
1220	1314	11	0.965	-42.047
1190	111482	11	0.9541	28.031
1260	1322	11	0.945	26.016
1720	2306	11	0.9071	66.047
1465	59168	11	0.9149	-0.000
1777	5096	11	0.8727	-80.028
1203	1260	11	0.9352	-12.000
1174	63991	11	0.9393	14.016
1766	6255	11	0.9053	14.016
1834	2084	11	0.9334	-70.078
1364	28701	11	0.8631	-0.075
1220	40113	11	0.9308	-14.016
1212	2100	11	0.9587	-40.031
1748	5610	11	0.957	-14.016
1277	1472	11	0.9442	-12.000
1220	1277	11	0.9424	28.031
1720	2100	11	0.9383	-16.031
1184	1314	11	0.911	-40.031
1260	1464	11	0.9309	-42.047
1260	28696	11	0.947	26.016
59762	61741	11	0.868	-49.926
59762	61183	11	0.8744	-26.016
2084	40113	11	0.9216	42.047
1165	1266	11	0.9673	-26.016
1465	102582	11	0.9171	0.000
1421	2820	11	0.8622	10.879
1220	23346	11	0.9545	-0.000
1109	1149	11	0.89	46.042
1322	1472	11	0.9543	26.016
1408	32275	11	0.8413	-15.995
2136	59168	11	0.8844	-103.173
1268	5610	11	0.9318	-40.031
1445	28773	11	0.9539	0.000
1184	8104	11	0.9564	14.016
1193	1718	11	0.9752	-28.031
1266	2239	11	0.9604	-28.031
1337	40113	11	0.9226	-28.031
1430	1682	11	0.8968	-56.063
1203	1212	11	0.9468	-26.016
1445	1720	11	0.9551	-26.016
1199	1203	11	0.9625	28.031
1802	17968	11	0.8861	-20.042
1165	44922	11	0.9579	-0.017
4525	14276	11	0.9492	42.047
2131	3683	11	0.8973	0.018
1742	1777	11	0.9221	-14.015
1171	1211	12	0.8914	-264.157
1211	1255	12	0.8976	-325.210
28681	28687	12	0.9273	88.053
10083	28687	12	0.891	-118.063
1123	1131	12	0.9203	-88.053
1135	1255	12	0.9339	-176.104
1132	1171	12	0.922	88.052
1130	2982	12	0.8871	-11.963
1211	31580	12	0.8866	-11.964
1123	1143	12	0.8928	88.052
1491	1821	12	0.891	-88.053
4154	6807	12	0.9713	-132.079
1399	1857	12	0.9759	-44.026
1123	1135	12	0.9118	-44.027
1211	1325	12	0.8909	-369.237
1429	1966	12	0.9177	-44.026
28682	29100	12	0.9505	-176.104
1135	1491	12	0.8866	17.027
1131	1429	12	0.8955	-220.131
1132	1144	12	0.9786	-88.052
1132	1399	12	0.9371	-308.183
2982	31580	12	0.955	-132.079
1325	5849	12	0.8852	-1.979
9437	30022	12	0.9252	-44.026
1127	1131	12	0.8904	-132.079
5849	8718	12	0.9274	-88.052
1130	1399	12	0.9462	-264.157
1127	1491	12	0.8846	-71.026
28681	28752	12	0.9068	132.079
1170	1211	12	0.9764	-44.026
1170	1857	12	0.9495	-220.131
1135	1429	12	0.8975	-264.157
1282	1857	12	0.9491	-132.079
28672	28774	12	0.893	-88.050
1131	1325	12	0.9191	-176.105
1132	1170	12	0.9642	-132.079
28682	28752	12	0.9217	88.052
1123	1325	12	0.8957	-264.158
2982	6807	12	0.9766	-88.053
3862	3977	12	0.9284	-132.079
3862	4154	12	0.9659	-44.026
1123	1255	12	0.9083	-220.131
1144	1282	12	0.9518	-132.078
2982	3862	12	0.9575	88.052
2982	3977	12	0.9564	-44.026
5849	82447	12	0.9001	-220.128
28901	30022	12	0.8834	15.995
28716	28752	12	0.9138	176.105
3977	6807	12	0.9599	-44.026
3862	31580	12	0.9205	-220.131
1282	1325	12	0.8978	-325.211
28681	28716	12	0.9773	-44.026
1132	28901	12	0.9032	-1.979
1132	1211	12	0.9566	-176.105
1144	1399	12	0.9613	-220.131
4154	31580	12	0.9476	-176.105
2982	4154	12	0.9694	44.026
1144	1388	12	0.9513	-176.105
1282	1399	12	0.9578	-88.053
28687	28752	12	0.9589	44.026
1132	1388	12	0.9335	-264.157
8718	66725	12	0.8838	-44.023
1144	1857	12	0.9489	-264.157
5849	79986	12	0.9021	-176.104
8718	79986	12	0.9213	-88.052
28681	28682	12	0.9669	44.026
28687	28716	12	0.9308	-132.079
1130	1170	12	0.9643	-88.052
1131	1966	12	0.8919	-264.158
1135	1966	12	0.8872	-308.184
1130	1144	12	0.9703	-44.026
1170	1429	12	0.9011	-457.289
1170	1255	12	0.911	-369.236
1325	1388	12	0.8892	281.185
1127	1135	12	0.8956	-88.053
1132	1857	12	0.9255	-352.210
1144	1255	12	0.8925	-413.262
28642	28668	12	0.8878	-44.026
1131	1255	12	0.9267	-132.078
1282	1429	12	0.8913	-369.237
1131	1135	12	0.9275	44.026
1255	1966	12	0.9161	-132.079
1211	1857	12	0.9575	-176.105
1460	1821	12	0.8881	-44.026
28774	79986	12	0.9003	-234.150
16853	28850	12	0.9366	-44.026
1123	1491	12	0.8947	-27.000
28694	28774	12	0.9026	-44.027
28901	29100	12	0.9109	-294.167
8718	82447	12	0.9257	-132.076
28682	28687	12	0.9288	44.026
28687	28901	12	0.8899	74.037
1130	1388	12	0.9403	-220.131
9437	28767	12	0.8847	-58.042
28752	28901	12	0.8873	30.010
1133	1282	12	0.8936	-264.157
6990	28850	12	0.913	-88.053
1170	1325	12	0.9005	-413.263
28687	29100	12	0.9135	-220.131
6807	31580	12	0.9595	-44.026
3977	31580	12	0.9363	-88.052
1144	1171	12	0.906	176.105
1325	1429	12	0.9255	-44.026
28850	29023	12	0.9334	-44.026
29300	29752	12	0.8913	-88.052
1144	1170	12	0.9814	-44.026
1144	1325	12	0.8847	-457.289
28716	28901	12	0.9177	206.115
6990	30022	12	0.894	-32.027
1460	1491	12	0.8949	44.026
1282	1388	12	0.9838	-44.026
1170	1282	12	0.9724	-88.052
28681	29100	12	0.9604	-132.078
79986	82447	12	0.9079	-44.023
8718	28774	12	0.8941	146.097
1123	1460	12	0.8871	-71.026
28687	28836	12	0.9293	88.052
1255	1388	12	0.895	237.158
1325	1966	12	0.9303	-88.052
1130	1132	12	0.9823	44.026
28716	29100	12	0.9709	-88.052
1131	1491	12	0.8951	61.053
3977	4154	12	0.9526	88.052
1130	1211	12	0.9622	-132.078
28694	79986	12	0.8835	-278.176
1170	1388	12	0.9694	-132.078
1132	1282	12	0.9333	-220.131
1388	1399	12	0.964	-44.026
28767	30022	12	0.8949	14.016
28752	29100	12	0.8881	-264.157
1211	1399	12	0.971	-132.079
1255	1282	12	0.9006	281.184
1170	6807	12	0.8948	-11.964
28682	28716	12	0.9688	-88.052
66725	82447	12	0.9097	-88.052
29300	82447	12	0.891	-264.155
1255	1429	12	0.933	-88.053
1135	1325	12	0.9178	-220.131
28681	28901	12	0.9176	162.089
1130	1282	12	0.9384	-176.105
7696	28672	12	0.8812	58.042
1130	1857	12	0.9334	-308.183
6631	6990	12	0.8933	-44.026
10083	28752	12	0.8915	-74.037
28645	28668	12	0.8841	-386.239
1144	1211	12	0.9747	-88.052
1211	1429	12	0.9054	-413.263
6990	29023	12	0.9023	-132.079
1211	1282	12	0.9642	-44.026
16853	29023	12	0.9311	-88.052
6990	9437	12	0.8841	12.000
28668	28694	12	0.8929	-176.103
3862	6807	12	0.9402	-176.105
29752	66725	12	0.8896	-88.051
1255	1325	12	0.9545	-44.027
1123	1127	12	0.8847	44.026
1170	1171	12	0.9093	220.131
28682	28901	12	0.9096	118.063
1170	1399	12	0.962	-176.105
10083	28836	12	0.8994	-30.011
6990	16853	12	0.9392	-44.026
28726	28767	12	0.9213	-44.026
1130	1171	12	0.9138	132.079
16853	30022	12	0.8982	12.000
1211	1388	12	0.9615	-88.052
29752	82447	12	0.8807	-176.104
28752	28836	12	0.9393	44.026
1966	8718	12	0.9062	-1.979
1388	1857	12	0.9589	-88.053
1568	28731	14	0.7742	-21.982
49	4149	14	0.8331	-32.026
28867	28889	14	0.9207	-14.016
14	1616	14	0.8444	-32.026
4149	28867	14	0.7414	-128.047
49	9819	14	0.744	-146.058
1528	1725	14	0.9241	-28.031
1443	4149	14	0.7748	194.142
2491	9819	14	0.8359	-226.169
642	28643	14	0.933	17.084
1616	4149	14	0.7868	-226.168
14	2606	14	0.8152	-45.058
49	28796	14	0.8223	-68.063
1443	28796	14	0.7434	158.106
4149	28864	14	0.7883	50.038
453	1528	14	0.7433	28.031
1591	1616	14	0.8192	-14.016
2491	3060	14	0.8114	-28.032
49	1443	14	0.8371	-226.168
1443	9819	14	0.8226	80.110
49	453	14	0.9152	-45.058
642	1528	14	0.7734	-0.000
2606	7183	14	0.7421	0.000
14	1591	14	0.7534	-18.011
28867	79866	14	0.885	226.169
2491	79866	14	0.9247	-14.016
642	1725	14	0.7484	-28.031
49	28864	14	0.8757	18.011
453	28643	14	0.8747	45.116
1589	1725	14	0.7926	-113.084
28889	79866	14	0.8918	240.184
453	1725	14	0.7979	0.000
28643	28864	14	0.761	17.953
14	1677	14	0.7972	18.011
1443	28864	14	0.7895	244.179
1443	28889	14	0.7596	52.079
3060	28867	14	0.8853	-212.153
4149	28889	14	0.7589	-142.063
2491	28889	14	0.7736	-254.200
9819	28889	14	0.8379	-28.031
3060	9819	14	0.7682	-198.137
2491	28867	14	0.8127	-240.184
49	28643	14	0.9514	0.058
3060	28889	14	0.9062	-226.168
49	1528	14	0.7422	-17.027
1443	28867	14	0.8217	66.094
453	642	14	0.9261	28.031
49	642	14	0.9485	-17.026
9819	28867	14	0.9254	-14.016
9819	79866	14	0.8875	212.153
3060	79866	14	0.911	14.016
1568	2606	14	0.9626	181.110
1116	1589	14	0.7415	-45.058
1188	7183	14	0.8463	-45.058
28680	28741	15	0.8756	77.084
31	169	15	0.8783	2.016
71	5774	15	0.8607	84.094
28680	66501	15	0.8839	44.074
31	262	15	0.9158	14.016
117	459	15	0.9045	17.027
31	80	15	0.9803	0.000
28741	54183	15	0.8966	87.014
54	28741	15	0.852	-87.014
18	28741	15	0.8478	24.939
5	5774	15	0.8501	140.157
4501	28858	15	0.8702	-77.084
31	509	15	0.8602	12.000
54	28772	15	0.8647	-87.014
18	28665	15	0.8511	-38.130
117	484	15	0.855	-28.031
28858	66501	15	0.8542	5.063
169	504	15	0.8602	12.000
54	400	15	0.8705	56.063
5	237	15	0.8794	58.078
262	375	15	0.9253	-0.000
20	28772	15	0.9065	26.936
20	66437	15	0.8561	8.925
214	878	15	0.8569	-28.031
54	214	15	0.9175	56.063
18	20	15	0.9049	-1.997
20	28858	15	0.8822	-11.138
5	349	15	0.9428	-337.334
4501	54183	15	0.9162	48.003
71	11456	15	0.9611	28.031
5	5683	15	0.9632	56.062
11456	61251	15	0.888	-56.062
66	878	15	0.8438	2.016
80	250	15	0.8639	-45.058
509	61571	15	0.9132	-14.016
20	54183	15	0.8893	113.950
71	214	15	0.8468	2.016
214	400	15	0.9293	0.000
5683	5774	15	0.8736	84.094
18	66501	15	0.8625	-8.072
54	4501	15	0.8836	-48.003
28772	66501	15	0.9319	-33.011
509	5774	15	0.9152	18.011
459	1269	15	0.905	-17.027
18	54183	15	0.8623	111.953
54	66501	15	0.8415	-120.025
20	4501	15	0.8935	65.947
31	1269	15	0.9926	0.000
4501	29047	15	0.8504	-48.021
80	509	15	0.8662	12.000
54183	66437	15	0.8545	-105.025
31	459	15	0.8997	17.027
4501	66501	15	0.9059	-72.021
237	400	15	0.9139	0.000
117	375	15	0.8886	14.016
5	214	15	0.8868	58.078
621	11456	15	0.8463	-56.063
621	5683	15	0.8516	-84.094
5	54183	15	0.8547	2.016
54	54183	15	0.9471	0.000
17484	28680	15	0.8584	-116.095
117	509	15	0.8575	12.000
54	878	15	0.8975	28.031
5172	28680	15	0.8504	-56.062
20	66501	15	0.896	-6.075
18	28858	15	0.8693	-13.135
66	71	15	0.8979	28.031
4501	28772	15	0.9259	-39.011
66	11456	15	0.8803	56.063
71	5683	15	0.9717	-0.000
4501	66437	15	0.8503	-57.022
5	71	15	0.9416	56.063
28741	28772	15	0.935	0.000
2431	54183	15	0.8837	-0.000
28772	54183	15	0.9186	87.014
4501	28680	15	0.8533	-116.095
17484	28772	15	0.9322	-39.011
28680	28772	15	0.9075	77.085
1269	61571	15	0.8517	-2.016
18	28680	15	0.8727	-52.146
5774	11456	15	0.8799	-56.063
262	504	15	0.918	0.000
31	61571	15	0.851	-2.016
400	878	15	0.8497	-28.031
28680	66437	15	0.8668	59.073
375	504	15	0.9365	0.000
621	5428	15	0.8885	0.000
484	1269	15	0.8535	28.031
17484	28741	15	0.9166	-39.011
214	2431	15	0.8574	-56.062
117	169	15	0.883	2.016
28772	29132	15	0.9102	56.062
250	1269	15	0.8773	45.058
117	250	15	0.8701	-45.058
117	504	15	0.8894	14.016
214	29132	15	0.9141	-87.014
28741	66437	15	0.8695	-18.011
28665	28858	15	0.9174	24.995
28665	28741	15	0.8748	63.068
237	5683	15	0.8709	-2.016
621	5774	15	0.9579	0.000
28741	28858	15	0.8468	-38.073
20	28665	15	0.8783	-36.133
4501	28741	15	0.9278	-39.011
169	262	15	0.8456	12.000
54	2431	15	0.9299	0.000
28665	66437	15	0.8701	45.057
28858	66437	15	0.8417	20.062
28665	28680	15	0.9263	-14.016
509	1269	15	0.8611	-12.000
237	11456	15	0.8567	26.016
18	4501	15	0.8712	63.949
878	2431	15	0.8924	-28.031
214	5683	15	0.8776	-2.016
214	237	15	0.9524	0.000
31	250	15	0.8652	-45.058
504	1269	15	0.8936	-14.016
18	54	15	0.8429	111.953
31	375	15	0.9045	14.016
31	504	15	0.8891	14.016
28772	28858	15	0.8799	-38.074
80	61571	15	0.8542	-2.016
243	54183	15	0.8557	-0.000
28665	28772	15	0.9035	63.069
28680	28858	15	0.9694	39.011
20	28741	15	0.8859	26.936
20	29047	15	0.8436	17.925
80	1269	15	0.9853	0.000
66437	66501	15	0.8948	-14.999
5172	29132	15	0.8455	77.084
4501	28665	15	0.846	-102.079
80	375	15	0.9222	14.016
18	17484	15	0.8613	63.949
117	262	15	0.9003	14.016
17484	54183	15	0.9103	48.003
237	878	15	0.9072	-28.031
237	29132	15	0.8651	-87.014
5	11456	15	0.929	84.094
54	71	15	0.8406	54.047
117	61571	15	0.8486	-2.016
71	237	15	0.872	2.016
17484	28665	15	0.8553	-102.079
262	1269	15	0.9104	-14.016
28741	66501	15	0.8994	-33.010
54183	66501	15	0.9037	-120.025
28772	29047	15	0.8598	-9.011
5683	11456	15	0.9482	28.031
31	484	15	0.8563	-28.031
71	61251	15	0.8717	-28.031
80	459	15	0.936	17.027
20	17484	15	0.891	65.947
17484	66501	15	0.9219	-72.021
169	1269	15	0.8843	-2.016
80	504	15	0.9036	14.016
54	237	15	0.9262	56.063
17484	66437	15	0.8555	-57.022
20	54	15	0.8446	113.950
66	61251	15	0.8856	0.000
80	484	15	0.8475	-28.031
214	54183	15	0.9426	-56.063
243	17484	15	0.8438	-48.003
20	28680	15	0.8932	-50.148
117	1269	15	0.9895	0.000
237	2431	15	0.8858	-56.062
28772	66437	15	0.8988	-18.011
17484	28858	15	0.8618	-77.084
4501	17484	15	0.9405	0.000
54	17484	15	0.8601	-48.003
237	54183	15	0.9242	-56.063
375	1269	15	0.8965	-14.016
17484	29047	15	0.8468	-48.021
18	28772	15	0.8739	24.939
509	621	15	0.8991	18.011
80	169	15	0.8798	2.016
28665	66501	15	0.8816	30.058
80	117	15	0.9806	0.000
31	117	15	0.9844	0.000
28741	29132	15	0.9154	56.063
80	262	15	0.9017	14.016
214	243	15	0.8502	-56.062
400	54183	15	0.8791	-56.063
1485	85303	17	0.9339	0.000
1485	2220	17	0.8918	-14.016
2220	4145	17	0.9111	0.000
3870	28757	19	0.95	43.990
28757	28785	19	0.9543	-220.095
5945	28756	19	0.95	43.990
28654	28830	19	0.9673	43.990
28659	28830	19	0.9739	88.017
2913	5945	19	0.9508	-88.053
28756	28785	19	0.9429	-176.069
2913	28785	19	0.9046	-220.132
28659	28757	19	0.9567	176.069
28757	28830	19	0.959	-88.053
28756	28757	19	0.9793	44.026
2913	28756	19	0.958	-44.063
3870	28659	19	0.945	-132.079
28654	28785	19	0.9327	-88.052
2913	28659	19	0.9573	-176.106
28654	28659	19	0.9811	-44.027
3870	28756	19	0.9481	-0.036
5945	28654	19	0.9795	-44.026
2913	3870	19	0.9213	-44.027
5945	28785	19	0.9254	-132.079
28659	28756	19	0.9726	132.043
28654	28757	19	0.9475	132.043
2913	28654	19	0.9434	-132.079
3870	28830	19	0.929	-44.062
28654	28756	19	0.9606	88.016
2913	28757	19	0.9528	-0.036
5945	28830	19	0.9672	-0.036
2913	28830	19	0.9503	-88.089
5945	28757	19	0.9454	88.016
28659	28785	19	0.9481	-44.026
3870	28654	19	0.9571	-88.052
5945	28659	19	0.971	-88.053
1576	28756	19	0.9054	0.000
28785	28830	19	0.9261	132.042
3870	28785	19	0.9381	-176.105
28756	28830	19	0.9813	-44.026
3870	5945	19	0.9631	-44.026
1576	28830	19	0.904	-44.026
1340	1507	20	0.9517	88.052
1200	1385	20	0.8451	-88.052
1808	29009	20	0.9448	-132.079
1467	1507	20	0.8985	132.078
1554	1869	20	0.9464	-44.026
1224	1467	20	0.8463	-14.016
3122	29009	20	0.9151	-44.026
1339	2413	20	0.8566	30.011
1152	1160	20	0.9472	44.026
1200	1684	20	0.9134	14.016
1139	1869	20	0.9132	-14.016
1339	90710	20	0.9532	-88.052
1339	3122	20	0.871	-14.016
1554	29009	20	0.8614	-220.131
1152	1340	20	0.8613	-14.016
1228	1380	20	0.8647	14.016
1554	3122	20	0.85	-176.105
29009	90710	20	0.8751	-30.010
1214	1339	20	0.8887	-44.026
1339	29009	20	0.8664	-58.042
1224	1415	20	0.8968	-44.026
1385	1554	20	0.9443	-44.026
1152	1208	20	0.8759	88.052
1228	1385	20	0.9078	-44.026
1319	1340	20	0.9856	-44.026
1340	1467	20	0.9359	-44.026
1139	1340	20	0.8618	-27.995
1319	1507	20	0.9414	44.026
1579	90710	20	0.9277	-44.026
1340	2245	20	0.8467	132.078
1808	1869	20	0.9354	44.027
1385	1869	20	0.9061	-88.052
1160	1208	20	0.9171	44.026
1152	1415	20	0.8713	-88.053
2413	29009	20	0.9286	-88.053
1554	2413	20	0.8858	-132.079
1156	1339	20	0.8829	-176.105
1139	90710	20	0.9069	-220.132
1156	1319	20	0.8406	-27.994
1319	1467	20	0.9297	-88.053
1808	2413	20	0.9308	-44.026
2413	3122	20	0.895	-44.026
1507	2245	20	0.9101	44.026
1160	1224	20	0.9	-88.052
1156	90710	20	0.849	-264.157
1869	2413	20	0.9282	-88.053
1139	1339	20	0.9283	-132.079
1554	1808	20	0.9162	-88.052
1214	90710	20	0.8556	-132.079
1385	1808	20	0.8591	-132.079
1869	29009	20	0.9078	-176.106
