"Date Time, GMT-10:00 (Tahiti Time)",Ambient Tank Temperature (°C),"Heated Tank Temperature, Point Measurements (°C)","Intensity, Lux"
5/11/2019 9:31,26.781,,0
5/11/2019 9:31,27.173,,32.3
5/11/2019 9:32,28.159,,3444.5
5/11/2019 9:32,29.652,,38578
5/11/2019 9:33,30.255,,2497.2
5/11/2019 9:33,30.356,,1722.2
5/11/2019 9:34,30.255,,2583.4
5/11/2019 9:34,30.054,,2152.8
5/11/2019 9:35,29.953,,2066.7
5/11/2019 9:35,29.853,,2152.8
5/11/2019 9:36,29.853,,2238.9
5/11/2019 9:36,29.752,,2066.7
5/11/2019 9:37,29.652,,2238.9
5/11/2019 9:37,29.652,,2238.9
5/11/2019 9:38,29.752,,2325
5/11/2019 9:38,29.652,,2411.1
5/11/2019 9:39,29.752,,2152.8
5/11/2019 9:39,29.652,,2755.6
5/11/2019 9:40,29.652,,6544.5
5/11/2019 9:40,29.752,,2238.9
5/11/2019 9:41,29.752,,2325
5/11/2019 9:41,29.652,,2583.4
5/11/2019 9:42,29.953,,8611.2
5/11/2019 9:42,29.752,,2497.2
5/11/2019 9:43,29.752,,2411.1
5/11/2019 9:43,29.752,,2497.2
5/11/2019 9:44,29.752,,2411.1
5/11/2019 9:44,29.652,,2497.2
5/11/2019 9:45,29.652,,2583.4
5/11/2019 9:45,29.652,,2497.2
5/11/2019 9:46,29.652,,3444.5
5/11/2019 9:46,29.853,,8611.2
5/11/2019 9:47,29.853,,2669.5
5/11/2019 9:47,29.752,,2755.6
5/11/2019 9:48,29.752,,2669.5
5/11/2019 9:48,29.752,,2669.5
5/11/2019 9:49,29.752,,5166.7
5/11/2019 9:49,29.752,,2755.6
5/11/2019 9:50,29.853,,8611.2
5/11/2019 9:50,29.853,,3272.2
5/11/2019 9:51,29.752,,3444.5
5/11/2019 9:51,29.853,,3961.1
5/11/2019 9:52,29.953,,9300.1
5/11/2019 9:52,29.953,,3616.7
5/11/2019 9:53,29.953,,2927.8
5/11/2019 9:53,29.953,,2927.8
5/11/2019 9:54,29.953,,3100
5/11/2019 9:54,29.853,,3100
5/11/2019 9:55,29.853,,3100
5/11/2019 9:55,29.853,,3100
5/11/2019 9:56,29.853,,3100
5/11/2019 9:56,29.853,,3100
5/11/2019 9:57,29.853,,2927.8
5/11/2019 9:57,29.853,,3616.7
5/11/2019 9:58,29.853,,10677.8
5/11/2019 9:58,30.054,,3788.9
5/11/2019 9:59,29.953,,3788.9
5/11/2019 9:59,29.853,,3444.5
5/11/2019 10:00,29.853,,3616.7
5/11/2019 10:00,29.853,,3788.9
5/11/2019 10:01,29.853,,3444.5
5/11/2019 10:01,29.853,,3444.5
5/11/2019 10:02,29.953,,3616.7
5/11/2019 10:02,29.853,,3444.5
5/11/2019 10:03,29.853,,3444.5
5/11/2019 10:03,29.853,,10677.8
5/11/2019 10:04,29.853,,3788.9
5/11/2019 10:04,29.953,,14466.8
5/11/2019 10:05,29.953,,3272.2
5/11/2019 10:05,29.853,,3616.7
5/11/2019 10:06,29.853,,3788.9
5/11/2019 10:06,29.853,,3961.1
5/11/2019 10:07,29.853,,3961.1
5/11/2019 10:07,29.853,,3616.7
5/11/2019 10:08,29.853,,3788.9
5/11/2019 10:08,29.853,,3616.7
5/11/2019 10:09,29.853,,4133.4
5/11/2019 10:09,29.853,,3961.1
5/11/2019 10:10,29.853,,3616.7
5/11/2019 10:10,29.853,,3616.7
5/11/2019 10:11,29.853,,7233.4
5/11/2019 10:11,29.853,,3788.9
5/11/2019 10:12,29.853,,3616.7
5/11/2019 10:12,29.853,,3616.7
5/11/2019 10:13,29.853,,3616.7
5/11/2019 10:13,29.853,,3788.9
5/11/2019 10:14,29.853,,3961.1
5/11/2019 10:14,29.853,,10333.4
5/11/2019 10:15,29.853,,9300.1
5/11/2019 10:15,29.853,,4133.4
5/11/2019 10:16,29.853,,3961.1
5/11/2019 10:16,29.853,,3616.7
5/11/2019 10:17,29.853,,3616.7
5/11/2019 10:17,29.853,,3788.9
5/11/2019 10:18,29.853,,4133.4
5/11/2019 10:18,29.853,,3788.9
5/11/2019 10:19,29.853,,3788.9
5/11/2019 10:19,29.853,,3616.7
5/11/2019 10:20,29.853,,3100
5/11/2019 10:20,29.853,,3616.7
5/11/2019 10:21,29.853,,3616.7
5/11/2019 10:21,29.853,,3961.1
5/11/2019 10:22,29.853,,3444.5
5/11/2019 10:22,29.853,,3444.5
5/11/2019 10:23,29.853,,3444.5
5/11/2019 10:23,29.853,,3616.7
5/11/2019 10:24,29.853,,3444.5
5/11/2019 10:24,29.853,,3961.1
5/11/2019 10:25,29.853,,4305.6
5/11/2019 10:25,29.853,,4133.4
5/11/2019 10:26,29.853,,4477.8
5/11/2019 10:26,29.853,,4133.4
5/11/2019 10:27,29.853,,3616.7
5/11/2019 10:27,29.853,,3788.9
5/11/2019 10:28,29.853,,1291.7
5/11/2019 10:28,29.853,,2755.6
5/11/2019 10:29,29.853,,10333.4
5/11/2019 10:29,29.853,,3788.9
5/11/2019 10:30,29.853,,3272.2
5/11/2019 10:30,29.953,,8266.7
5/11/2019 10:31,29.853,,3961.1
5/11/2019 10:31,29.853,,3444.5
5/11/2019 10:32,29.853,,3616.7
5/11/2019 10:32,29.853,,3961.1
5/11/2019 10:33,29.853,,3272.2
5/11/2019 10:33,29.853,,3272.2
5/11/2019 10:34,29.853,,4133.4
5/11/2019 10:34,29.853,,3444.5
5/11/2019 10:35,29.853,,3961.1
5/11/2019 10:35,29.853,,3100
5/11/2019 10:36,29.853,,3616.7
5/11/2019 10:36,29.853,,1894.5
5/11/2019 10:37,29.853,,2066.7
5/11/2019 10:37,29.853,,3272.2
5/11/2019 10:38,29.853,,3616.7
5/11/2019 10:38,29.853,,2325
5/11/2019 10:39,29.853,,1636.1
5/11/2019 10:39,29.853,,1550
5/11/2019 10:40,29.853,,1636.1
5/11/2019 10:40,29.853,,1722.2
5/11/2019 10:41,29.853,,1808.3
5/11/2019 10:41,29.853,,2066.7
5/11/2019 10:42,29.853,,3100
5/11/2019 10:42,29.853,,4305.6
5/11/2019 10:43,29.853,,2497.2
5/11/2019 10:43,29.853,,2669.5
5/11/2019 10:44,29.752,,1894.5
5/11/2019 10:44,29.853,,2669.5
5/11/2019 10:45,29.752,,2755.6
5/11/2019 10:45,29.853,,2755.6
5/11/2019 10:46,29.752,,1980.6
5/11/2019 10:46,29.853,,1636.1
5/11/2019 10:47,29.752,,1550
5/11/2019 10:47,29.752,,1636.1
5/11/2019 10:48,29.752,,1636.1
5/11/2019 10:48,29.752,,1894.5
5/11/2019 10:49,29.752,,2411.1
5/11/2019 10:49,29.752,,1636.1
5/11/2019 10:50,29.752,,1550
5/11/2019 10:50,29.752,,1550
5/11/2019 10:51,29.752,,1463.9
5/11/2019 10:51,29.752,,1550
5/11/2019 10:52,29.752,,1463.9
5/11/2019 10:52,29.652,,1980.6
5/11/2019 10:53,29.752,,3961.1
5/11/2019 10:53,29.752,,3961.1
5/11/2019 10:54,29.752,,3961.1
5/11/2019 10:54,29.752,,3961.1
5/11/2019 10:55,29.752,,3961.1
5/11/2019 10:55,29.752,,3961.1
5/11/2019 10:56,29.752,,3788.9
5/11/2019 10:56,29.752,,3961.1
5/11/2019 10:57,29.752,,3961.1
5/11/2019 10:57,29.752,,4133.4
5/11/2019 10:58,29.752,,4305.6
5/11/2019 10:58,29.853,,4305.6
5/11/2019 10:59,29.853,,4133.4
5/11/2019 10:59,29.853,,4305.6
5/11/2019 11:00,29.853,,4305.6
5/11/2019 11:00,29.853,,4477.8
5/11/2019 11:01,29.853,,4650
5/11/2019 11:01,29.853,,4650
5/11/2019 11:02,29.853,,4822.3
5/11/2019 11:02,29.853,,4994.5
5/11/2019 11:03,29.953,,4994.5
5/11/2019 11:03,29.953,,4994.5
5/11/2019 11:04,29.953,,5166.7
5/11/2019 11:04,29.953,,4994.5
5/11/2019 11:05,29.953,,5166.7
5/11/2019 11:05,29.953,,5166.7
5/11/2019 11:06,29.953,,5338.9
5/11/2019 11:06,29.953,,5166.7
5/11/2019 11:07,29.953,,5338.9
5/11/2019 11:07,29.953,,5166.7
5/11/2019 11:08,29.953,,5338.9
5/11/2019 11:08,30.054,,4822.3
5/11/2019 11:09,29.953,,5166.7
5/11/2019 11:09,30.054,,5338.9
5/11/2019 11:10,30.054,,5338.9
5/11/2019 11:10,30.054,,4994.5
5/11/2019 11:11,30.054,,5166.7
5/11/2019 11:11,30.054,,5166.7
5/11/2019 11:12,30.054,,5166.7
5/11/2019 11:12,30.054,,5338.9
5/11/2019 11:13,30.054,,5166.7
5/11/2019 11:13,30.054,,5166.7
5/11/2019 11:14,30.054,,5166.7
5/11/2019 11:14,30.054,,3100
5/11/2019 11:15,30.054,,1722.2
5/11/2019 11:15,30.054,,1334.7
5/11/2019 11:16,30.054,,5166.7
5/11/2019 11:16,30.054,,5166.7
5/11/2019 11:17,30.054,,5166.7
5/11/2019 11:17,30.054,,5166.7
5/11/2019 11:18,30.054,,5166.7
5/11/2019 11:18,30.054,,4994.5
5/11/2019 11:19,30.054,,4994.5
5/11/2019 11:19,30.054,,2927.8
5/11/2019 11:20,30.054,,4994.5
5/11/2019 11:20,30.154,,4994.5
5/11/2019 11:21,30.154,,5166.7
5/11/2019 11:21,30.154,,5166.7
5/11/2019 11:22,30.154,,5338.9
5/11/2019 11:22,30.054,,1377.8
5/11/2019 11:23,30.054,,1377.8
5/11/2019 11:23,30.054,,1722.2
5/11/2019 11:24,30.054,,1270.1
5/11/2019 11:24,30.054,,1302.4
5/11/2019 11:25,30.054,,1259.4
5/11/2019 11:25,30.054,,1808.3
5/11/2019 11:26,30.054,,2583.4
5/11/2019 11:26,30.054,,4994.5
5/11/2019 11:27,30.054,,5166.7
5/11/2019 11:27,30.054,,3961.1
5/11/2019 11:28,30.054,,3100
5/11/2019 11:28,30.054,,1173.3
5/11/2019 11:29,30.054,,968.8
5/11/2019 11:29,30.054,,936.5
5/11/2019 11:30,30.054,,979.5
5/11/2019 11:30,30.054,,1119.5
5/11/2019 11:31,30.054,,1367
5/11/2019 11:31,30.054,,1550
5/11/2019 11:32,30.054,,1722.2
5/11/2019 11:32,30.054,,1808.3
5/11/2019 11:33,30.054,,1894.5
5/11/2019 11:33,30.054,,3272.2
5/11/2019 11:34,30.054,,1894.5
5/11/2019 11:34,30.054,,1808.3
5/11/2019 11:35,30.054,,1550
5/11/2019 11:35,30.054,,1377.8
5/11/2019 11:36,30.054,,1259.4
5/11/2019 11:36,29.953,,1119.5
5/11/2019 11:37,29.953,,1076.4
5/11/2019 11:37,29.953,,1076.4
5/11/2019 11:38,29.953,,1097.9
5/11/2019 11:38,29.953,,2152.8
5/11/2019 11:39,29.953,,4650
5/11/2019 11:39,30.054,,4822.3
5/11/2019 11:40,30.054,,4650
5/11/2019 11:40,30.054,,4822.3
5/11/2019 11:41,30.054,,4650
5/11/2019 11:41,30.054,,4650
5/11/2019 11:42,30.054,,3100
5/11/2019 11:42,30.054,,4477.8
5/11/2019 11:43,30.054,,4650
5/11/2019 11:43,30.054,,4305.6
5/11/2019 11:44,30.054,,4305.6
5/11/2019 11:44,30.054,,4822.3
5/11/2019 11:45,30.054,,2497.2
5/11/2019 11:45,30.054,,1636.1
5/11/2019 11:46,30.054,,1463.9
5/11/2019 11:46,30.054,,1463.9
5/11/2019 11:47,30.054,,1722.2
5/11/2019 11:47,30.054,,4822.3
5/11/2019 11:48,30.054,,4650
5/11/2019 11:48,30.054,,3616.7
5/11/2019 11:49,30.054,,4133.4
5/11/2019 11:49,30.054,,3961.1
5/11/2019 11:50,30.054,,3961.1
5/11/2019 11:50,30.054,,3788.9
5/11/2019 11:51,30.054,,3788.9
5/11/2019 11:51,30.054,,3788.9
5/11/2019 11:52,30.054,,3788.9
5/11/2019 11:52,30.054,,3616.7
5/11/2019 11:53,30.054,,3616.7
5/11/2019 11:53,30.054,,3444.5
5/11/2019 11:54,30.054,,3444.5
5/11/2019 11:54,30.054,,3444.5
5/11/2019 11:55,30.054,,3444.5
5/11/2019 11:55,30.054,,3272.2
5/11/2019 11:56,30.054,,3272.2
5/11/2019 11:56,30.054,,3444.5
5/11/2019 11:57,30.054,,3272.2
5/11/2019 11:57,30.054,,3272.2
5/11/2019 11:58,30.054,,3272.2
5/11/2019 11:58,30.054,,3444.5
5/11/2019 11:59,30.054,,3444.5
5/11/2019 11:59,30.054,,3444.5
5/11/2019 12:00,30.054,,3272.2
5/11/2019 12:00,30.054,,3444.5
5/11/2019 12:01,30.054,,3272.2
5/11/2019 12:01,30.054,,3444.5
5/11/2019 12:02,30.054,,3444.5
5/11/2019 12:02,30.054,,3444.5
5/11/2019 12:03,30.054,,3616.7
5/11/2019 12:03,30.054,,3444.5
5/11/2019 12:04,30.054,,3616.7
5/11/2019 12:04,30.054,,3444.5
5/11/2019 12:05,30.054,,3616.7
5/11/2019 12:05,30.054,,3444.5
5/11/2019 12:06,30.054,,3444.5
5/11/2019 12:06,30.154,,3616.7
5/11/2019 12:07,30.154,,3616.7
5/11/2019 12:07,30.154,,3616.7
5/11/2019 12:08,30.154,,3444.5
5/11/2019 12:08,30.154,,3616.7
5/11/2019 12:09,30.154,,3616.7
5/11/2019 12:09,30.154,,3788.9
5/11/2019 12:10,30.154,,1894.5
5/11/2019 12:10,30.154,,3788.9
5/11/2019 12:11,30.154,,3788.9
5/11/2019 12:11,30.154,,4133.4
5/11/2019 12:12,30.154,,4133.4
5/11/2019 12:12,30.154,,2066.7
5/11/2019 12:13,30.154,,3616.7
5/11/2019 12:13,30.154,,3788.9
5/11/2019 12:14,30.154,,3788.9
5/11/2019 12:14,30.154,,3616.7
5/11/2019 12:15,30.154,,3788.9
5/11/2019 12:15,30.154,,3788.9
5/11/2019 12:16,30.154,,2238.9
5/11/2019 12:16,30.154,,3961.1
5/11/2019 12:17,30.154,,3961.1
5/11/2019 12:17,30.154,,3788.9
5/11/2019 12:18,30.154,,3961.1
5/11/2019 12:18,30.154,,3961.1
5/11/2019 12:19,30.154,,4477.8
5/11/2019 12:19,30.154,,4133.4
5/11/2019 12:20,30.154,,3788.9
5/11/2019 12:20,30.154,,1194.8
5/11/2019 12:21,30.154,,925.7
5/11/2019 12:21,30.154,,796.5
5/11/2019 12:22,30.054,,602.8
5/11/2019 12:22,30.054,,538.2
5/11/2019 12:23,30.054,,484.4
5/11/2019 12:23,30.054,,441.3
5/11/2019 12:24,30.054,,398.3
5/11/2019 12:24,30.054,,387.5
5/11/2019 12:25,30.054,,398.3
5/11/2019 12:25,30.054,,398.3
5/11/2019 12:26,30.054,,409
5/11/2019 12:26,30.054,,441.3
5/11/2019 12:27,30.054,,484.4
5/11/2019 12:27,30.054,,516.7
5/11/2019 12:28,30.054,,559.7
5/11/2019 12:28,30.054,,592
5/11/2019 12:29,30.054,,635.1
5/11/2019 12:29,30.054,,688.9
5/11/2019 12:30,30.054,,710.4
5/11/2019 12:30,30.054,,775
5/11/2019 12:31,30.054,,818.1
5/11/2019 12:31,30.054,,893.4
5/11/2019 12:32,30.054,,925.7
5/11/2019 12:32,30.054,,1011.8
5/11/2019 12:33,30.054,,1054.9
5/11/2019 12:33,30.054,,1151.7
5/11/2019 12:34,30.054,,1184
5/11/2019 12:34,30.054,,1205.6
5/11/2019 12:35,30.054,,1216.3
5/11/2019 12:35,30.054,,1270.1
5/11/2019 12:36,30.054,,1356.3
5/11/2019 12:36,30.054,,1377.8
5/11/2019 12:37,30.054,,1463.9
5/11/2019 12:37,30.054,,1463.9
5/11/2019 12:38,30.054,,1550
5/11/2019 12:38,30.054,,1636.1
5/11/2019 12:39,30.054,,2325
5/11/2019 12:39,30.054,,2927.8
5/11/2019 12:40,30.054,,1894.5
5/11/2019 12:40,30.054,,1980.6
5/11/2019 12:41,30.054,,1894.5
5/11/2019 12:41,30.054,,2325
5/11/2019 12:42,30.054,,1722.2
5/11/2019 12:42,30.054,,3788.9
5/11/2019 12:43,30.054,,3444.5
5/11/2019 12:43,30.054,,3616.7
5/11/2019 12:44,30.054,,3616.7
5/11/2019 12:44,30.054,,3444.5
5/11/2019 12:45,30.054,,3444.5
5/11/2019 12:45,30.054,,3444.5
5/11/2019 12:46,30.054,,3272.2
5/11/2019 12:46,30.054,,3272.2
5/11/2019 12:47,30.054,,3272.2
5/11/2019 12:47,30.054,,3272.2
5/11/2019 12:48,30.054,,3272.2
5/11/2019 12:48,30.054,,3272.2
5/11/2019 12:49,30.054,,3272.2
5/11/2019 12:49,30.054,,3272.2
5/11/2019 12:50,30.054,,3272.2
5/11/2019 12:50,30.054,,3272.2
5/11/2019 12:51,30.054,,3444.5
5/11/2019 12:51,30.054,,3616.7
5/11/2019 12:52,30.054,,1722.2
5/11/2019 12:52,30.054,,2755.6
5/11/2019 12:53,30.154,,3444.5
5/11/2019 12:53,30.154,,3444.5
5/11/2019 12:54,30.054,,1324
5/11/2019 12:54,30.054,,1377.8
5/11/2019 12:55,30.054,,3616.7
5/11/2019 12:55,30.154,,3616.7
5/11/2019 12:56,30.154,,3616.7
5/11/2019 12:56,30.154,,3788.9
5/11/2019 12:57,30.154,,1808.3
5/11/2019 12:57,30.054,,1808.3
5/11/2019 12:58,30.154,,3616.7
5/11/2019 12:58,30.154,,3444.5
5/11/2019 12:59,30.154,,3444.5
5/11/2019 12:59,30.154,,3444.5
5/11/2019 13:00,30.154,,3444.5
5/11/2019 13:00,30.154,,3444.5
5/11/2019 13:01,30.154,,3444.5
5/11/2019 13:01,30.154,,3444.5
5/11/2019 13:02,30.154,,3272.2
5/11/2019 13:02,30.154,,3444.5
5/11/2019 13:03,30.154,,2066.7
5/11/2019 13:03,30.154,,3616.7
5/11/2019 13:04,30.154,,3444.5
5/11/2019 13:04,30.154,,3444.5
5/11/2019 13:05,30.154,,3616.7
5/11/2019 13:05,30.255,,3616.7
5/11/2019 13:06,30.154,,3788.9
5/11/2019 13:06,30.255,,4133.4
5/11/2019 13:07,30.255,,4133.4
5/11/2019 13:07,30.255,,2497.2
5/11/2019 13:08,30.154,,3616.7
5/11/2019 13:08,30.255,,3961.1
5/11/2019 13:09,30.255,,3961.1
5/11/2019 13:09,30.255,,3961.1
5/11/2019 13:10,30.255,,3961.1
5/11/2019 13:10,30.255,,3961.1
5/11/2019 13:11,30.255,,3961.1
5/11/2019 13:11,30.255,,4133.4
5/11/2019 13:12,30.255,,4133.4
5/11/2019 13:12,30.255,,4305.6
5/11/2019 13:13,30.255,,4305.6
5/11/2019 13:13,30.255,,4305.6
5/11/2019 13:14,30.255,,4650
5/11/2019 13:14,30.356,,4650
5/11/2019 13:15,30.356,,4822.3
5/11/2019 13:15,30.356,,4822.3
5/11/2019 13:16,30.356,,4994.5
5/11/2019 13:16,30.255,,1808.3
5/11/2019 13:17,30.255,,1377.8
5/11/2019 13:17,30.255,,1173.3
5/11/2019 13:18,30.255,,1141
5/11/2019 13:18,30.255,,1130.2
5/11/2019 13:19,30.255,,1173.3
5/11/2019 13:19,30.255,,1259.4
5/11/2019 13:20,30.255,,1377.8
5/11/2019 13:20,30.255,,1550
5/11/2019 13:21,30.255,,1550
5/11/2019 13:21,30.255,,1722.2
5/11/2019 13:22,30.255,,1808.3
5/11/2019 13:22,30.255,,2066.7
5/11/2019 13:23,30.255,,3444.5
5/11/2019 13:23,30.255,,1808.3
5/11/2019 13:24,30.255,,1808.3
5/11/2019 13:24,30.154,,1550
5/11/2019 13:25,30.255,,1463.9
5/11/2019 13:25,30.154,,1636.1
5/11/2019 13:26,30.154,,3100
5/11/2019 13:26,30.154,,1636.1
5/11/2019 13:27,30.154,,1259.4
5/11/2019 13:27,30.154,,1722.2
5/11/2019 13:28,30.154,,3272.2
5/11/2019 13:28,30.154,,2411.1
5/11/2019 13:29,30.154,,1205.6
5/11/2019 13:29,30.154,,1108.7
5/11/2019 13:30,30.154,,1097.9
5/11/2019 13:30,30.154,,1151.7
5/11/2019 13:31,30.154,,1248.6
5/11/2019 13:31,30.154,,1334.7
5/11/2019 13:32,30.154,,2755.6
5/11/2019 13:32,30.154,,3616.7
5/11/2019 13:33,30.154,,1334.7
5/11/2019 13:33,30.154,,861.1
5/11/2019 13:34,30.054,,785.8
5/11/2019 13:34,30.054,,882.6
5/11/2019 13:35,30.054,,1722.2
5/11/2019 13:35,30.154,,6200
5/11/2019 13:36,30.154,,6200
5/11/2019 13:36,30.154,,6200
5/11/2019 13:37,30.255,,6544.5
5/11/2019 13:37,30.255,,7233.4
5/11/2019 13:38,30.255,,7577.8
5/11/2019 13:38,30.255,,8266.7
5/11/2019 13:39,30.255,,8611.2
5/11/2019 13:39,30.255,,9644.5
5/11/2019 13:40,30.356,,10333.4
5/11/2019 13:40,30.356,,9300.1
5/11/2019 13:41,30.356,,8611.2
5/11/2019 13:41,30.356,,8611.2
5/11/2019 13:42,30.356,,11711.2
5/11/2019 13:42,30.356,,11711.2
5/11/2019 13:43,30.457,,11711.2
5/11/2019 13:43,30.457,,12400.1
5/11/2019 13:44,30.457,,12400.1
5/11/2019 13:44,30.457,,12400.1
5/11/2019 13:45,30.457,,12400.1
5/11/2019 13:45,30.457,,12400.1
5/11/2019 13:46,30.457,,13089
5/11/2019 13:46,30.457,,13089
5/11/2019 13:47,30.457,,13777.9
5/11/2019 13:47,30.457,,13777.9
5/11/2019 13:48,30.457,,14466.8
5/11/2019 13:48,30.558,,14466.8
5/11/2019 13:49,30.457,,15155.7
5/11/2019 13:49,30.457,,15844.5
5/11/2019 13:50,30.558,,16533.4
5/11/2019 13:50,30.558,,16533.4
5/11/2019 13:51,30.558,,16533.4
5/11/2019 13:51,30.558,,17222.3
5/11/2019 13:52,30.457,,3100
5/11/2019 13:52,30.457,,17911.2
5/11/2019 13:53,30.457,,19289
5/11/2019 13:53,30.558,,19289
5/11/2019 13:54,30.558,,19977.9
5/11/2019 13:54,30.558,,19977.9
5/11/2019 13:55,30.558,,20666.8
5/11/2019 13:55,30.457,,13089
5/11/2019 13:56,30.457,,17911.2
5/11/2019 13:56,30.457,,16533.4
5/11/2019 13:57,30.457,,15155.7
5/11/2019 13:57,30.457,,11022.3
5/11/2019 13:58,30.457,,8611.2
5/11/2019 13:58,30.457,,7233.4
5/11/2019 13:59,30.356,,6544.5
5/11/2019 13:59,30.356,,6200
5/11/2019 14:00,30.255,,1324
5/11/2019 14:00,30.255,,3788.9
5/11/2019 14:01,30.255,,4477.8
5/11/2019 14:01,30.255,,4133.4
5/11/2019 14:02,30.255,,3961.1
5/11/2019 14:02,30.255,,2927.8
5/11/2019 14:03,30.255,,1377.8
5/11/2019 14:03,30.255,,2927.8
5/11/2019 14:04,30.255,,2669.5
5/11/2019 14:04,30.255,,2583.4
5/11/2019 14:05,30.255,,2411.1
5/11/2019 14:05,30.154,,2583.4
5/11/2019 14:06,30.154,,1313.2
5/11/2019 14:06,30.154,,2152.8
5/11/2019 14:07,30.154,,2066.7
5/11/2019 14:07,30.154,,1980.6
5/11/2019 14:08,30.154,,1980.6
5/11/2019 14:08,30.154,,1980.6
5/11/2019 14:09,30.154,,2066.7
5/11/2019 14:09,30.154,,1980.6
5/11/2019 14:10,30.154,,1980.6
5/11/2019 14:10,30.154,,1980.6
5/11/2019 14:11,30.154,,1722.2
5/11/2019 14:11,30.154,,1894.5
5/11/2019 14:12,30.154,,1894.5
5/11/2019 14:12,30.154,,1980.6
5/11/2019 14:13,30.154,,1980.6
5/11/2019 14:13,30.154,,1894.5
5/11/2019 14:14,30.154,,2066.7
5/11/2019 14:14,30.154,,1980.6
5/11/2019 14:15,30.154,,2152.8
5/11/2019 14:15,30.154,,2152.8
5/11/2019 14:16,30.154,,2152.8
5/11/2019 14:16,30.154,,2411.1
5/11/2019 14:17,30.154,,2583.4
5/11/2019 14:17,30.154,,2927.8
5/11/2019 14:18,30.154,,3272.2
5/11/2019 14:18,30.154,,3788.9
5/11/2019 14:19,30.255,,5166.7
5/11/2019 14:19,30.154,,4477.8
5/11/2019 14:20,30.255,,3444.5
5/11/2019 14:20,30.255,,3272.2
5/11/2019 14:21,30.255,,4133.4
5/11/2019 14:21,30.255,,3616.7
5/11/2019 14:22,30.154,,1044.1
5/11/2019 14:22,30.154,,1141
5/11/2019 14:23,30.154,,1324
5/11/2019 14:23,30.154,,1377.8
5/11/2019 14:24,30.154,,2066.7
5/11/2019 14:24,30.154,,4822.3
5/11/2019 14:25,30.154,,3616.7
5/11/2019 14:25,30.154,,2238.9
5/11/2019 14:26,30.154,,1722.2
5/11/2019 14:26,30.154,,1377.8
5/11/2019 14:27,30.154,,1463.9
5/11/2019 14:27,30.154,,1463.9
5/11/2019 14:28,30.154,,1722.2
5/11/2019 14:28,30.154,,1980.6
5/11/2019 14:29,30.154,,2583.4
5/11/2019 14:29,30.154,,2152.8
5/11/2019 14:30,30.154,,1280.9
5/11/2019 14:30,30.154,,1184
5/11/2019 14:31,30.154,,1001
5/11/2019 14:31,30.154,,936.5
5/11/2019 14:32,30.154,,893.4
5/11/2019 14:32,30.154,,871.9
5/11/2019 14:33,30.054,,861.1
5/11/2019 14:33,30.154,,893.4
5/11/2019 14:34,30.054,,947.2
5/11/2019 14:34,30.154,,1033.3
5/11/2019 14:35,30.054,,1097.9
5/11/2019 14:35,30.054,,1194.8
5/11/2019 14:36,30.054,,1334.7
5/11/2019 14:36,30.054,,1550
5/11/2019 14:37,30.054,,1722.2
5/11/2019 14:37,30.054,,1808.3
5/11/2019 14:38,30.154,,2497.2
5/11/2019 14:38,30.154,,2066.7
5/11/2019 14:39,30.154,,2755.6
5/11/2019 14:39,30.154,,2497.2
5/11/2019 14:40,30.154,,2497.2
5/11/2019 14:40,30.154,,1722.2
5/11/2019 14:41,30.154,,1237.9
5/11/2019 14:41,30.154,,1087.2
5/11/2019 14:42,30.054,,871.9
5/11/2019 14:42,30.054,,570.5
5/11/2019 14:43,30.054,,527.4
5/11/2019 14:43,30.054,,484.4
5/11/2019 14:44,30.054,,441.3
5/11/2019 14:44,30.054,,452.1
5/11/2019 14:45,30.054,,452.1
5/11/2019 14:45,30.054,,473.6
5/11/2019 14:46,30.054,,495.1
5/11/2019 14:46,29.953,,559.7
5/11/2019 14:47,29.953,,602.8
5/11/2019 14:47,29.953,,731.9
5/11/2019 14:48,29.953,,871.9
5/11/2019 14:48,29.953,,1194.8
5/11/2019 14:49,29.953,,1377.8
5/11/2019 14:49,29.953,,1463.9
5/11/2019 14:50,29.953,,1227.1
5/11/2019 14:50,29.953,,1044.1
5/11/2019 14:51,29.953,,1377.8
5/11/2019 14:51,29.953,,1356.3
5/11/2019 14:52,29.953,,1302.4
5/11/2019 14:52,29.953,,1237.9
5/11/2019 14:53,29.953,,1184
5/11/2019 14:53,29.953,,1141
5/11/2019 14:54,29.953,,1119.5
5/11/2019 14:54,29.953,,1097.9
5/11/2019 14:55,29.953,,1087.2
5/11/2019 14:55,29.953,,1076.4
5/11/2019 14:56,29.953,,1065.6
5/11/2019 14:56,29.953,,1087.2
5/11/2019 14:57,29.953,,1076.4
5/11/2019 14:57,29.953,,1065.6
5/11/2019 14:58,29.953,,1065.6
5/11/2019 14:58,29.953,,1065.6
5/11/2019 14:59,29.953,,1130.2
5/11/2019 14:59,29.953,,1097.9
5/11/2019 15:00,29.953,,1097.9
5/11/2019 15:00,29.953,,1119.5
5/11/2019 15:01,29.953,,1119.5
5/11/2019 15:01,29.953,,1130.2
5/11/2019 15:02,29.953,,1130.2
5/11/2019 15:02,29.953,,1130.2
5/11/2019 15:03,29.953,,850.4
5/11/2019 15:03,29.953,,1205.6
5/11/2019 15:04,29.953,,1173.3
5/11/2019 15:04,29.953,,1141
5/11/2019 15:05,29.953,,1141
5/11/2019 15:05,29.953,,1141
5/11/2019 15:06,29.953,,1151.7
5/11/2019 15:06,29.953,,1162.5
